,date,review,rating,isEdited,userName,title,developerResponse
4305,2019-06-25 03:28:08,App quá tốt,5,False,Thánh PiPo,App hữu ích,
4306,2019-06-25 03:27:09,App rất hữu ích,5,False,dhjhaaa,Rất tốt,
4307,2019-06-25 03:19:12,App này rất hữu dụng,5,False,gokute san,Rất tốt,
4308,2019-06-25 03:18:19,App rất hữu ích!,5,False,KaoBao1408,Tốt quá!,
4309,2019-06-25 03:14:43,Ứng dụng này rất hữu ích và tiện lợi,5,False,M.R LUFFY,App chuẩn,
4310,2019-06-25 03:14:07,App hưu ích,5,False,hoàng myy,Rất tốt,
4311,2019-06-25 03:11:54,Ứng dụng này rất tốt,5,False,lãm chéc,Tích cực,
4312,2019-06-25 03:10:10,Ứng dụng này rất tốt,5,False,xhahsueb,Ứng dụng này rất tốt,
4313,2019-06-25 03:08:10,Tuyệt vời!!!,5,False,cuong2004,Rất tốt!!!,
4314,2019-06-25 03:06:46,App rất hữu ích!,5,False,hsjsjssnbs,Rất tốt,
4315,2019-06-25 03:03:46,App không chê vào đâu được. Rất hữu ích và uy tín!,5,False,sonnhoangg12,Rất tốt!,
4316,2019-06-25 03:02:11,Hsgeg,5,False,kebev,App sd rất tốt,
4317,2019-06-25 02:59:29,App ok nè ☺️,5,False,Nh0kluv,Good 😝,
4318,2019-06-25 02:53:31,App rất hữu ích,5,False,Hdkzblxbz,App rất hữu ích,
4319,2019-06-25 02:52:06,Ứng dụng này rất tốt,5,False,Acy Kool,Rất tốt,
4320,2019-06-25 02:51:36,Rất hữu ích,5,False,samknjsmnske,Rất tốt,
4321,2019-06-25 02:43:37,Đạt 5 sao,5,False,Lại Gần Hôn A,Good good,
4322,2019-06-25 02:43:18,App rất hữu ích,5,False,BboyReturn,Rất tốt,
4323,2019-06-25 02:34:57,Kẹoke,5,False,bố khôi cute,Khôi,
4324,2019-06-25 02:24:40,App rất tốt!,5,False,người đến từ tương lai,Rất tốt!,
4325,2019-06-25 02:22:38,App rất hữu ích !,5,False,mmyllinh,Rất tốt,
4326,2019-06-25 02:17:29,ứng dụng này rất tốt,5,False,huhvbjj,ứng dụng tốt,
4327,2019-06-25 02:16:19,Ứng dụng rất tốt,5,False,hung19052,@.com,
4328,2019-06-25 02:15:16,rất tốt,5,False,111378844,ta,
4329,2019-06-25 02:13:45,Ứng dụng này rất tốt,5,False,qdat1502,Tốt,
4330,2019-06-25 02:08:53,App rất hữu ích,5,False,Lợn ko Tên,Rất Tốt,
4331,2019-06-25 02:07:56,Ứng dụng này rất tốt,5,False,nhuy1833,Nhận xét,
4332,2019-06-25 02:05:03,Đây là một áp xứng đáng để mọi người sử dụng. Rất tốt!!!!,5,False,Free coins for ever,Một app rất hữu ích,
4333,2019-06-25 02:00:09,Ứng dụng rất hữu ích,5,False,quynhtrump,Tốt,
4334,2019-06-25 02:01:13,App rất hữu ích!,4,False,phúc2212,Rất tốt!,
4335,2019-06-25 01:56:34,hay,5,False,onionichan,handvgajsnd,
4336,2019-06-25 01:52:23,Ứng dụng rất hữu ích!,5,False,laikute,Rất tốt,
4337,2019-06-25 01:50:23,Rất hữu ích,5,False,vyanhdung,Rất tốt,
4338,2019-06-25 01:44:23,App này rất hữu ích,5,False,OFF🙃💔,Rất tốt!,
4339,2019-06-25 01:41:10,App rất hữu ích,5,False,Nguyễn Thế Tự,Ứng dụng này rất tốt,
4340,2019-06-25 01:41:03,App rất hữu ích,5,False,HữuMinh,Rất Tốt !,
4341,2019-06-25 01:40:52,App rất hữu ích!,5,False,2 thang hâm,Rất tốt!,
4342,2019-06-25 01:36:56,App rất hữu ích!,5,False,qưerdas,Rất hay,
4343,2019-06-25 01:36:33,Ứng dụng này rất hữu ích,5,False,nhantructhien,Tốt,
4344,2019-06-25 01:33:20,Tuyệt,5,False,PN-Xinh,VN Ngày Nay,
4345,2019-06-25 01:32:07,App này rất tốt,5,False,AnhTokyo,Rất tốt,
4346,2019-06-25 01:31:12,Ứng dụng tốt,5,False,cong chi,Bình luận,
4347,2019-06-25 01:30:36,App rất hữu ích,5,False,Tien Ngọc,Rất tốt!,
4348,2019-06-25 01:30:11,Ap này rất tốt,5,False,lâm14102003,Lam14102003,
4349,2019-06-25 01:29:10,Tốt,5,False,nhoklanxan,Tốt,
4350,2019-06-25 01:28:58,Áp rất hữu ích!,5,False,Thắng180103,Rất tối,
4351,2019-06-25 01:26:59,App rất hữu dụng nha ae!!,5,False,huusjsjsj,Rất tốt,
4352,2019-06-25 01:24:19,App rất hữu dụng,5,False,Nhpro,Rất tốt!,
4353,2019-06-25 01:24:00,app rất hữu ích,5,False,hahaibeo,rất tốt,
4354,2019-06-25 01:24:10,Áp rất hữu ít,3,False,myhuong2000,Rất tốt,
4355,2019-06-25 01:21:31,Ứng dụng này rất tốt,5,False,philắt,Hay,
4356,2019-06-25 01:20:45,Hữu ích vl,5,False,oc vlog,Tốt,
4357,2019-06-25 01:20:11,App rất tốt,5,False,ahbadao,Rất tốt,
4358,2019-06-25 01:09:40,Hay bổ ích,5,False,Chaondn,Tích cực,
4359,2019-06-25 01:07:45,App tốt,5,False,lm vì game,Rất hay,
4360,2019-06-25 01:06:04,Rất hay,5,False,Chiến BH,Rất hay,
4361,2019-06-25 01:05:37,App rất tốt và hữu ích,5,False,KhôiMK2,App hay,
4362,2019-06-25 01:01:56,Ứng dụng này rất hay,5,False,leminh khoa,Tốt,
4363,2019-06-25 01:00:54,App hữu ích,5,False,thànhlc2004,Rất tôt,
4364,2019-06-25 00:55:14,App rất tốt,5,False,Amenraido,Rất tốt,
4365,2019-06-25 00:52:59,tốt,5,False,trọng luxury,tốt,
4366,2019-06-25 00:51:04,App rất hữu dụng,5,False,nguỹenhuong,Rất tốt,
4367,2019-06-25 00:49:47,App chạy rất tốt,5,False,Tài kask,App rất hữu dụng,
4368,2019-06-25 00:39:50,Ứng dụng này rất tốt,5,False,628281627,Nhận xét,
4369,2019-06-25 00:39:47,Hay lắm,5,False,dtjkja,Hiểu vu,
4370,2019-06-25 00:35:36,App rất hữu ích!,5,False,như chụt,Rất tốt,
4371,2019-06-25 00:35:32,Ứng dụng này rất tốt,5,False,Quỳnh.Hoàng,(y),
4372,2019-06-25 00:34:04,App rất hữu ích,5,False,nguyễn sinh minh hoàn,Tốt,
4373,2019-06-25 00:29:45,Ứng dụng tốt,5,False,người bình luận tinh tế,Người bí ẩn,
4374,2019-06-25 00:23:18,Ứng dụng này tốt ghê,5,False,linhtrangvu6,Rất tốt,
4375,2019-06-25 00:21:29,Ứng dụng này rất tốt,5,False,RefundG,Rất tốt,
4376,2019-06-25 00:20:51,Ứng dụng này rất tốt!,5,False,phuonghaiia,Rất tốt,
4377,2019-06-25 00:18:26,Ứng dụng nsyf rất tốt,5,False,tsgegdvdb,Hay,
4378,2019-06-25 00:17:58,Ứng dụng này rất tốt,5,False,tĩtkskyxgxk,Lhcoycozlhc,
4379,2019-06-25 00:12:56,Tốt,5,False,Tùngbs83,Rất tốt,
4380,2019-06-25 00:07:44,Ứng dụng rất tốt,5,False,ỉonV,Hùng Việt,
4381,2019-06-25 00:04:18,Hay,5,False,hdjuazidjshs,Hay,
4382,2019-06-24 23:59:52,Ứng dụng này dùng rất tốt!,5,False,trongdeptrai123,Ap,
4383,2019-06-24 23:58:43,Tôi thấy ứng dụng này rất thích hợp,5,False,cò bốn chân,Rất tốt,
4384,2019-06-24 23:56:23,App cực kì hữu dụng,5,False,Tôi Cần Xu,Tốt lắm,
4385,2019-06-24 23:51:26,App này rất tốt,5,False,231107,Tốt,
4386,2019-06-24 23:36:23,App rất hữu  ích,5,False,quangtep,Rất tốt,
4387,2019-06-24 23:33:25,Hay,5,False,Vương Minh Đức,"Hay lắm, cảm ơn nhà sản xuất",
4388,2019-06-24 23:15:20,App rất hữu ích,5,False,Lạc lối. Dkny,Rất tốt!,
4389,2019-06-24 23:07:54,ứng dụng rất tốt nên mọi người lên thử,5,False,vinhkbin,hay,
4390,2019-06-24 23:05:31,App rất hữu ích,5,False,sangcong,Rất tốt!,
4391,2019-06-24 23:00:16,app hữu ích,5,False,dhueojenshzhhx,tối,
4392,2019-06-24 22:52:36,App rất tốt,5,False,nhat1311,Được,
4393,2019-06-24 22:49:24,App rất hữu ích!,5,False,le hải duy,Rất tối!,
4394,2019-06-24 22:43:39,App tốt,5,False,0975355162,Tốt,
4395,2019-06-24 22:37:55,Ứng dụng này rất tốt cho iphone của chúng ta,5,False,văn lé,Cách sử dụng,
4396,2019-06-24 21:44:17,App hữu ích,5,False,toànn hữu,Tốt,
4397,2019-06-24 21:30:26,Ap rất hưu ích,5,False,tuhongkong,App rất tốt,
4398,2019-06-24 21:23:02,Ứng dụng này rất tốt,5,False,Quânnnnnnnnnnhdhshjff,Ứng dụng này rất tốt,
4399,2019-06-24 21:10:57,App rất hữu ích!,5,False,datzs,Rất tốt!,
4400,2019-06-24 21:05:58,App rất hữu ích!,5,False,huy nam 1997,Rất tốt!,
4401,2019-06-24 20:59:42,Ứng dụng này rất tốt,5,False,Oanh bà nội,Đánh giá tốt,
4402,2019-06-24 20:41:11,Ứng dụng tuyệt vời,5,False,huyvu nguyễn,Nhận xét,
4403,2019-06-24 20:19:32,App rất hưu ích,5,False,quang kum,Rất tốt,
4404,2019-06-24 20:38:14,app hữu dụng,4,False,bi.120617,app hữu dụng,
4405,2019-06-24 19:47:12,Ứng dụng này rất tốt,5,False,tom khánh,Good,
4406,2019-06-24 19:20:26,Ứng dụng rất hửu ích,5,False,heeeheeeeheee,Rất hay,
4407,2019-06-24 19:11:41,"Rất hay! 
App rất hữu ích",5,False,canhcuathanki6,Đánh giá ứng dụng,
4408,2019-06-24 19:09:45,Rất hữu ích,5,False,Cô ChảNh's,Rất hay,
4409,2019-06-24 18:28:47,App hữu dụng,5,False,Dương Dương Gamer,Tốt,
4410,2019-06-24 18:21:13,Ứng dụng rất tốt,5,False,cơm cớm 23,Hay,
4411,2019-06-24 18:00:00,Tôi rất hài lòng,5,False,chiến-ca,Rất tốt,
4412,2019-06-24 17:56:44,Ứng dụng này tốt,5,False,ty mobi,Ok,
4413,2019-06-24 17:26:01,App rất hữu ích,5,False,Đoi Thuong,App rất tốt,
4414,2019-06-24 17:13:36,App rất hữu ích!,5,False,thăngjokfđ,Rất tốt!,
4415,2019-06-24 16:55:36,App rất hữu dụng và có tính hiệu quả cao.,5,False,Thailc92,App tốt.,
4416,2019-06-24 16:32:12,Tốt,5,False,hùng chio,Tốt,
4417,2019-06-24 16:31:43,"Ap rất hữu ích , rất ok.",5,False,qưeasews,Ap rất tuyệt,
4418,2019-06-24 16:28:17,App rất hữu ích,5,False,Coi29,Rất tốt,
4419,2019-06-24 16:20:41,Khuyến khích mọi người nên dùng,5,False,viduong1506,Good,
4420,2019-06-24 16:17:45,App hữu ích,5,False,phamlinh1706,Rất tốt,
4421,2019-06-24 16:13:23,tốt,5,False,anhkhoa110,anhkhoa113000,
4422,2019-06-24 16:12:05,Rất tốt,5,False,béo1997,Rất tốt,
4423,2019-06-24 16:06:03,Cực hữu dụng,5,False,Anskt2301,Rất tốt,
4424,2019-06-24 16:00:56,Rất tốt,5,False,yasuolu,Rất tốt,
4425,2019-06-24 15:58:34,Ứng dụng này rất tốt,5,False,hồ khanh 230505,Khanh hồ 2305,
4426,2019-06-24 15:57:00,App rất hữu ích,5,False,bé lụa,Rất tốt,
4427,2019-06-24 15:56:16,App rất hữu ích,5,False,@reputation,Rất tốt,
4428,2019-06-24 15:52:23,Ứng dụng này rất hữu ích,5,False,ngochuyen09,Rất tốt,
4429,2019-06-24 15:52:02,App dùng rất tốt,5,False,banhgabs,App dùng rất tốt,
4430,2019-06-24 15:47:53,App Rất hưu ích,5,False,dghhyjbcghj,Rất tốt,
4431,2019-06-24 15:42:22,App rất hữu ích,5,False,đoá nhi051020,Tốt,
4432,2019-06-24 15:41:15,App tốt,5,False,hong4522,Nhận xét,
4433,2019-06-24 15:35:38,Ứng dụng này rất tốt,5,False,long@glai,Rất tốt,
4434,2019-06-24 15:23:58,Rất tiện lợi,5,False,ErikVN,App rất tốt,
4435,2019-06-24 15:22:31,Ứng dụng rất thông minh và tiện lợi,5,False,PHTVPHTV,Ứng dụng rất tốt,
4436,2019-06-24 15:21:54,App này rất hữu ích,5,False,king money online,Rất tốt,
4437,2019-06-24 15:21:27,Rất tốt cố gắng duy trì và phát huy nhé,5,False,0338197309,Ứng dụng,
4438,2019-06-24 15:14:25,Ứng dụng rất hữu ích,5,False,Zka109,Đánh giá của tôi,
4439,2019-06-24 15:07:46,Ad rất hữu ích,5,False,thuykieucktv2019,Rất tốt,
4440,2019-06-24 15:01:00,Hzjvkdoww,5,False,Kdkflapslvkvlcl,Skocofosalkd,
4441,2019-06-24 15:00:28,App rất hữu ích,5,False,roler98,Rất tốt,
4442,2019-06-24 15:00:27,App rất hữu ích,5,False,haem2608,Rất tốt,
4443,2019-06-24 15:00:18,Ứng dụng này tuyệt vời,5,False,779389,Dương,
4444,2019-06-24 14:58:29,Ứng dụng rất hay,5,False,nhockon31,Rất tốt !,
4445,2019-06-24 14:50:30,Tôi rất hài lòng,5,False,linh161021,Ứng dụng này rất tốt,
4446,2019-06-24 14:48:53,Ứng dụng này rất tốt,5,False,thachnguyenthi,Ứng dụng này rất tốt,
4447,2019-06-24 14:46:24,App nay rất hữu ích,5,False,quangh lels,Rất tốt,
4448,2019-06-24 14:37:08,App sử dụng rất tốt,5,False,senkhung,Maiphuong,
4449,2019-06-24 14:33:01,Tốt và tốt,5,False,Được hay tốt,Ok,
4450,2019-06-24 14:24:06,App tốt,5,False,ngocanh...,Tốt,
4451,2019-06-24 14:21:15,App rất tốt,5,False,nhu học,App hữu dụng,
4452,2019-06-24 14:18:42,ứng dụng rất tốt,5,False,BKPPP,rất tốt,
4453,2019-06-24 14:09:34,Ứng dụng này rất hữu ích,5,False,humbondiennay,Wow,
4454,2019-06-24 14:05:33,Ứng dụng rất tốt,5,False,nam gió,Hay,
4455,2019-06-24 14:04:42,Được,5,False,prokenz,Goog,
4456,2019-06-24 14:01:36,Ứng dụng rất hữu ích,5,False,khói nhé,Rất tốt,
4457,2019-06-24 14:00:13,App rất hữu ích,5,False,huysuperpro,Rất tốt !,
4458,2019-06-24 13:58:24,App rất hữu ích,5,False,lethiyen93,Hữu ích,
4459,2019-06-24 13:57:08,App rất hữu ích!,5,False,Quang Xjnh Zai,Rất tốt,
4460,2019-06-24 13:53:14,Rất hay cảm ơn,5,False,thinh123dz,Hayvllll,
4461,2019-06-24 13:49:52,App rất hữu ích!,5,False,LinhEz,Rất tốt!,
4462,2019-06-24 13:49:27,Ứng dụng này rất tốt,5,False,Đức_Điếu,Rất tốt,
4463,2019-06-24 13:48:44,Rất Tốt,5,False,Ẩn Danh Vì Quá Chất,Ứng Dụng Tốt,
4464,2019-06-24 13:32:32,Ứng dụng tốt,5,False,chó con con chó,Tốt,
4465,2019-06-24 13:27:17,Ứng dụng này rất,5,False,hhhvub,Minh,
4466,2019-06-24 13:25:25,ứng dụng rất hay,5,False,longyho,tốt,
4467,2019-06-24 13:25:11,Ứng dụng rất tốt,5,False,"dkmm 1234567888765.,,(",Ứng dụng hữu ích,
4468,2019-06-24 13:22:51,Rất tốt hãy phát triển thêm,5,False,ádws,Good,
4469,2019-06-24 13:22:48,Rất hay và tất tốt 👍👍👍👍👍,5,False,dịuu,.,
4470,2019-06-24 13:18:15,App rất hay,5,False,nsbdklw djcd,Rất Hay,
4471,2019-06-24 13:15:14,app rất hữu ích,5,False,saomuongie,ứng dụng này rất tốt,
4472,2019-06-24 13:13:56,Ứng dụng này rất tốt,5,False,khang1231,Ứng dụng này rất tốt,
4473,2019-06-24 13:07:19,Ok,5,False,ándhh,Ok,
4474,2019-06-24 13:06:55,ứng dụng khá tốt,5,False,tuyên nát,Nhan xet,
4475,2019-06-24 13:06:31,App rất hữu ích!,5,False,Lêdz,Rất tốt,
4476,2019-06-24 13:02:14,Ứng dụng hay và hữu ích. 5sao,5,False,lương phúc,Hay,
4477,2019-06-24 12:51:56,"Mọi người có thể tải app về, good",5,False,binh2704,App rất tốt,
4478,2019-06-24 12:38:21,Ứng dụng rất hữu ích!,5,False,djjsdnbdbksksnx ựnaja,Rất tốt!,
4479,2019-06-24 12:38:11,App rất hữu ích !,5,False,khải hì,rất tốt !!!!,
4480,2019-06-24 12:38:03,Ứng dụng này rất hữu ích,5,False,Anh Đây 6 Múi,Rất tốt,
4481,2019-06-24 12:31:09,App rất hữu ích!,5,False,đat g,Rất tốt,
4482,2019-06-24 12:28:16,App rất hữu ích,5,False,bgyhvv,Rất tốt,
4483,2019-06-24 12:26:04,App này rất hay và tốt,5,False,eyyproo,App hay,
4484,2019-06-24 12:21:53,App rất hữu ích!,5,False,455364535taidz,Rất tốt!,
4485,2019-06-24 12:13:17,Ứng dụng rất tuyệt vời và hữu ích,5,False,henndhxu,Nhận xét ứng dụng TP Bank,
4486,2019-06-24 12:09:32,"Ap dùng rất ổn định 
Cảm ơn các bạn đã cho tôi sự trải nghiệm",5,False,Tôi Tên Tấn,Ý kiến cá nhân,
4487,2019-06-24 11:59:49,App rất hữu ích,5,False,trọng đạo 32,Rất tốt,
4488,2019-06-24 11:56:56,App rất hay,5,False,tâttaataat,Rất tốt,
4489,2019-06-24 11:48:37,App rất hữu ích,5,False,comhu6774,App tốt,
4490,2019-06-24 11:47:10,"ứng dụng rất hữu ích, các bạn nên tải về và sử dụng ngay",5,False,người độ nàng,Thật tuyệt vời,
4491,2019-06-24 11:45:07,Áp rất hữu dụng!!!,5,False,chờ đợi và hi vọng!!!!,Tốt,
4492,2019-06-24 11:41:28,Ứng dụng rất hay. Tôi rất hài lòng,5,False,fan chân chính,Rất tốt,
4493,2019-06-24 11:39:36,Ứng dụng này rất tốt,5,False,Trang0886186789,Abc,
4494,2019-06-24 11:36:00,Ứng dụng rất hữu ích với người dùng,5,False,Nsjsud,Rất tốt,
4495,2019-06-24 09:01:32,Rất tốt aap tốt lắm,5,False,Great pride.,Ứng dụng tốt,
4496,2019-06-24 07:33:02,Ứng dụng này rất tốt,5,False,phương vlogs,Rất tốt,
4497,2019-06-24 07:17:24,Tôi rất hài lòng,5,False,annguyen588,Ứng dụng rất tốt,
4498,2019-06-24 07:03:45,Rất hữu ích!,5,False,qừcchh,Rất tốt,
4499,2019-06-24 06:04:37,Ứng dụng này rất tốt,5,False,Natasapmu,Ứng dụng này rất tốt,
4500,2019-06-24 05:59:41,App dùng rất hữu ích và tiện lợi,5,False,Đông phêro,Atm,
4501,2019-06-24 04:12:46,Rất tốt,5,False,Tien nen mien nam,Thuận thịnh,
4502,2019-06-24 01:14:16,Tốt,5,False,dhfxjhf,Tốt,
4503,2019-06-23 16:24:09,App rất hữu ích!,5,False,chiến Khó Đỡ,Rất tốt,
4504,2019-06-23 13:54:56,Quan,5,False,nểu,Áp này rất. Tốt,
4505,2019-06-23 12:29:28,Hay,5,False,ai38)yh,Hay,
4506,2019-06-23 10:46:47,Áp hữu dụng,5,False,01627145567,Ip6,
4507,2019-06-23 09:18:31,Ta hậu,5,False,man ngo,Đ,
4508,2019-06-23 07:38:45,App rất hữu dụng,5,False,Bé-Ngốc-771,App hay,
4509,2019-06-23 06:53:35,Ứng dụng rất hay và ý nghĩa,5,False,xichlao,Tốt,
4510,2019-06-23 05:01:25,Ứng dụng rất tốt,5,False,Đoàn Thường,Rất tốt,
4511,2019-06-23 06:46:26,"Khi có nhiều khoản tiết kiệm cái nút thêm nó che luôn cái nút qua trang, thực sự ức chế",3,False,ip4ofhai,"Tốt, nhưng giao diện thiết kế hơi tệ",
4512,2019-06-23 03:49:20,"Ứng dụng rất hay tiện dụng nha các bạn
Nên tải và dùng thử",5,False,anh hung bphim,Ứng dụng,
4513,2019-06-23 04:45:02,Rất tốt,3,False,hiêu điên,Ứng dụng này rất ok,
4514,2019-06-23 03:08:49,App rất hữu ích,5,False,4kenkh4,Rất tốt,
4515,2019-06-23 02:01:09,App rất hữu ích,5,False,Pi Vũ,Rất tốt,
4516,2019-06-23 01:32:02,App rất hữu ích,5,False,huuthien1406,Rất tốt,
4517,2019-06-23 00:12:01,Tot,5,False,tàu hực,Tốt,
4518,2019-06-22 22:38:11,rất tốt,5,False,ledinhnghia,app rất hữu ích,
4519,2019-06-22 19:25:29,App rất hữ ích,5,False,Tot rat tot,Rất tốt!,
4520,2019-06-22 18:28:17,App rất hữu ích,5,False,lythoong,Rất tốt,
4521,2019-06-22 15:01:05,App rất hữu ích,5,False,"!,?!'c",Rất tốt !,
4522,2019-06-22 12:44:43,App rất hữu ích,5,False,soeu cute,Rất tốt!,
4523,2019-06-22 12:43:06,Ứng dụng rất hữu ích,5,False,kiên2512007,Rất tốt,
4524,2019-06-22 09:42:08,App rất hữu ích,5,False,vi juli,Rất tốt,
4525,2019-06-22 11:32:20,"Mặc dù đầy đủ tính năng nhưng giao diện rất khó nhìn, hiệu ứng làm blur không cần thiết,... nên tham khảo ứng dụng của Timo hay vietcombank, đơn giản dễ dùng.",2,False,Khánh Ông trùm,Giao diện cực kì xấu,
4526,2019-06-22 08:55:11,App rất hữu ích,5,False,phương @,Rất tốt,
4527,2019-06-22 08:53:27,App rất hữu ích!,5,False,thuận phi công,Rất tốt!,
4528,2019-06-22 08:41:49,App rất hữu ích,5,False,ftrgr,Rất tốt,
4529,2019-06-22 08:05:13,App rất hay và hữu ích,5,False,manhThpl,Rất tốt,
4530,2019-06-22 07:58:37,Hỉu ích,5,False,Nhím xinh trai,Rất tốt,
4531,2019-06-22 07:47:47,App rất hữu ích!!!!,5,False,renntr,Ứng dụng này rất tốt,
4532,2019-06-22 06:45:44,App rất hữu ích,5,False,Trungpro87,Rất  tốt,
4533,2019-06-22 04:30:07,Ứng dụng rất hay,5,False,kfjdhaiqjncchcbeiwodihdeh,App hữu dụng,
4534,2019-06-22 04:10:28,Ứng dụng này rất tốt,5,False,Sunshine.btl,Xuất sắc,
4535,2019-06-22 03:55:52,App rất hữu ích!,5,False,Dẻptaul,Rất tốt!,
4536,2019-06-22 03:08:16,tốt,5,False,Lãn Ông,tốt,
4537,2019-06-22 02:40:25,Ứng dụng rất hay,5,False,LêAnh995,Tpbank,
4538,2019-06-22 02:57:44,"Các hiệu ứng chuyển cảnh không cần thiết, tuy là app nhưng core vẫn là web-app. Menu thiết kế rối rắm, app chạy chậm chạp.",2,False,thai3t,UI và UX thật sự tệ,
4539,2019-06-22 02:20:06,Ứng dụng rất tuyệt vời,5,False,★๖Việt๖Cộng☭,Rất tốt,
4540,2019-06-22 01:57:56,Ứng dụng này rất tốt,5,False,flalfncjcjcfn,Ứng dụng hay,
4541,2019-06-22 01:52:08,App hay,5,False,dgvucicyhvg,Tốt,
4542,2019-06-22 01:18:28,App hữu ích,5,False,lethuy1998,Tốt,
4543,2019-06-22 00:36:19,Ứng dụng này rất tốt,5,False,gmhgsgjjgdvjịnn,"Ghmgmhgmh..,",
4544,2019-06-21 19:40:09,Ứng dụng rất hữu ích dễ sử dụng thân thiện,5,False,Hoàng Gia Thuỷ Tiên,Rất tốt,
4545,2019-06-21 17:34:23,Ứng dụng rất hay,5,False,Khoaikhoam,Ứng dụng này. Rất hay,
4546,2019-06-21 16:52:16,Rat Ok,5,False,lybaloc,Lybaloc,
4547,2019-06-21 16:48:39,App rất tốt,5,False,Baotranv,Rất tốt,
4548,2019-06-21 16:40:21,App tất hữu ích,5,False,chiến tít,Rất tốt,
4549,2019-06-21 16:30:08,Đấy,5,False,hakaosja,Hay,
4550,2019-06-21 16:02:10,ứng dụng này rất hay,5,False,vshshjs,good,
4551,2019-06-21 14:42:22,Rồi song,5,False,ta đau,Hay quá,
4552,2019-06-21 15:19:52,"Đầy đủ chức năng của một ứng dụng ngân hàng
Nhưng giao diện lại quá màu mè và xấu xi",3,False,"Harry ""not"" Potter",Chức năng đầy đủ nhưng giao diện quá quá xấu,
4553,2019-06-21 13:00:27,Ứng dụng rất tốt,5,False,phuongluky,Ứng dụng rất tốt,
4554,2019-06-21 11:04:53,App rất hữu ít,5,False,be bu 22,Rất tốt,
4555,2019-06-21 06:19:24,Ứng dụng rất tốt,5,False,yennhisun,5 sao,
4556,2019-06-21 05:44:25,App rất hữu ích,5,False,Phucphamtb1,Rất tốt,
4557,2019-06-21 05:07:21,Ok lắm,5,False,ghiijngg,Ứng dụng tốt,
4558,2019-06-21 04:59:08,App rất hữu ích!,5,False,huỳnh lệ,Rất tốt!,
4559,2019-06-21 04:56:36,Hữu ích,5,False,Đặng Minh Thạch,Rất tốt,
4560,2019-06-21 04:03:21,App rất hữu ích!,5,False,việt bii,Rất tốt!,
4561,2019-06-21 02:57:24,App rất hữu ích,5,False,Caucong,Rất tốt,
4562,2019-06-21 02:56:51,Ứng dụng tốt và hữu ích,5,False,duchoangtomtep,Ứng dụng này rất tốt,
4563,2019-06-21 02:16:44,App rất hữu ích,5,False,Quyenquyeen,Rất tốt!,
4564,2019-06-21 01:03:27,Ứng dụng rất tốt và rất uy tín mọi người yên tâm .,5,False,Lâm yey,Cảm nghĩ,
4565,2019-06-21 00:02:02,App hay lắm!,5,False,han nato,App hay,
4566,2019-06-20 23:02:29,Ứng dụng này rất hữu dụng,5,False,tkbhgj,Rất tốt,
4567,2019-06-20 21:15:14,App rất hữu ich,5,False,manh theo,Rất tốt,
4568,2019-06-20 18:13:20,Ung dung rot tot.,5,False,tjfkdovb,Rat tot,
4569,2019-06-20 17:22:50,App rất tốt,5,False,ngabong,Rất tốt,
4570,2019-06-20 16:21:06,Rât tốt,5,False,Liptonpro,Rất tôt,
4571,2019-06-20 15:25:53,App rất hữu ích!,5,False,ninh thái sơn,Rất tốt!,
4572,2019-06-20 13:35:59,một ứng dụng tốt và hữu ích,5,False,Sumo subin,ngân hàng hữu ích,
4573,2019-06-20 12:45:08,Rất hữu ích,5,False,Tuấn San,Rất tốt,
4574,2019-06-20 11:06:05,Đúng ứng dụng minh cần,5,False,Tungktdt,Ap rất tốt,
4575,2019-06-20 09:53:50,Ứng dụng rất hữu ích,5,False,trịnh cao long,Rất tốt,
4576,2019-06-20 09:17:31,Ứng dụng này rất tốt,5,False,Tú swat,Ứng dụng này rất tốt,
4577,2019-06-20 09:03:43,App rất tốt dùng rất là ok,5,False,Dinhken9x,App rất tốt dùng rất là ok,
4578,2019-06-20 08:16:08,App rất hữu ích,5,False,gấmmm,Rất tốt,
4579,2019-06-20 08:09:35,Rất hữu ích,5,False,okeconđê,Rất tốt,
4580,2019-06-20 07:55:27,App rất hữu ích!,5,False,nshhshssn,Rất tốt,
4581,2019-06-20 05:58:35,Ứng dung rất hữu ích 😍,5,False,PhươngVuphuong,Rất tốt,
4582,2019-06-20 05:47:44,App rất hữu dụng,5,False,hgbn2,Tốt,
4583,2019-06-20 05:08:09,Ứng dụng này rất tốt,5,False,iphone nát,Ứng dụng hay,
4584,2019-06-20 04:28:33,Ứng dụng này rất tốt,5,False,Kienblues1465,Tốt,
4585,2019-06-20 04:21:19,Ứng dụng rất tốt và tiện dụng,5,False,quanghoong,Rất hay,
4586,2019-06-20 04:21:17,Ứng dụng này rất tốt,5,False,noi tieng giang ho,Ứng dụng này rất tốt,
4587,2019-06-20 04:13:48,App rất hữu ích,5,False,xgcuftf,Tốt,
4588,2019-06-20 03:19:10,Ứng dụng này rất tốt,5,False,còi hĩn,Rất tốt,
4589,2019-06-20 02:00:33,Ứng dụng rất tốt,5,False,sửu đại tướng,Tốt,
4590,2019-06-20 01:23:20,App hữu dụng,5,False,adamlee2603,Tốt,
4591,2019-06-20 00:17:06,App rất hữu ích,5,False,all tab,Rất tốt!,
4592,2019-06-19 22:37:52,goood,5,False,trannghias2828,good,
