,date,developerResponse,review,rating,isEdited,title,userName
5478,2020-10-07 06:53:20,,Great app,5,False,Great app,dinh thuy giang
5479,2020-10-07 06:46:41,,Bidv smartbanking là ứng dụng có giao diện đẹp và tiện ích nhất mà tôi từng sử dụng.,5,False,Tôi rất hài lòng về ứng dụng Smartbanking của BIDV,Mèo 12345678
5480,2020-10-07 06:37:07,,Quá dễ dàng để sử dụng,5,False,Tôi yêu BIDV,TRUNGNT6
5481,2020-10-07 06:28:23,,5 sao,5,False,Chất lượng,nganntt18
5482,2020-10-07 06:23:18,,Ứng dụng quá hữu ích cho mọi người,5,False,Tuyệt vời,trungpc1
5483,2020-10-07 06:22:30,,Dich vu tot,5,False,Smartbanking,Ni-1234
5484,2020-10-07 06:14:59,,"Ứng dụng thông minh, hiện đại, đáp ứng đầy đủ các nhu cầu thiết yếu cho một cuộc sống hiện đại, tiên tiến. Ứng dụng dễ nhìn, sử dụng đơn giản và xử lý nhanh",5,False,Tôi rất hài lòng về ứng dụng,Michiharu
5485,2020-10-07 05:34:03,,"Mọi thứ trở nên dễ dàng hơn khi có BIDV Smartbanking, tiện lợi dễ sử dụng, gửi tiết kiệm online lãi suất hấp dẫn, thanh toán hàng hoá, hoá đơn, mua sắm trực tuyến, đặt vé KS, máy bay, nạp card đt,...và rất nhiều tính năng khác chỉ trong 1 ứng dụng.👍",5,False,"Tiện ích, thế tới trong tầm tay",Mộng Tiền
5486,2020-10-07 05:27:50,,"Trừ việc nạp tiền mặt vào tk thì phải ra điểm giao dịch, tôi có thể thực hiện được tất cả các nhu cầu trên ứng dụng với mức phí minimum: chuyển tiền, gửi tiết kiệm (lsuat cao hơn ở quầy), thanh toán tiền điện, tiền nước, tiền điện thoại, thẻ tín dụng (free), mua vé máy bay (max nhanh), kiểm tra thông tin tài khoản,... đủ cả.
Rất tiện ích và hiệu quả!!!",5,False,Ứng dụng ngân hàng tiện ích,gà xù bông
5487,2020-10-07 05:26:39,,Ngân hàng thu nhỏ tại nhà,5,False,Bidv smartbanking,thamnth
5488,2020-10-07 05:23:26,,"Đã sử dụng nhiều ứng dụng của ngân hàng, nhưng thật sự ấn tượng với BIDV Smart Banking bởi: giao diện đẹp mắt, dễ sử dụng, nhiều tiện ích (từ chuyển khoản, thanh toán tiền điện nước, vé may bay, theo dõi thông tin tài khoản)!",5,False,5 sao cho BIDV Smart Banking,Minhmoc_92
5489,2020-10-07 05:23:06,,Tuyệt vời.,5,False,"Rất tiện ích và nhanh chóng, mọi lúc, mọi nơi!",doantm
5490,2020-10-07 05:21:20,,"Ứng dụng bidv SmartBanking đem lại nhiều tiện ích cho khách hàng
- Giao diện đẹp, dễ nhìn, dễ hiểu 
- sử dụng nhiều tính năng như nạp tiền điện, tiền điện thoại, mua vé máy bay, thanh toán online.. mọi lúc mọi nơi
- chuyển tiền theo hình thức quà tặng có nhiều mẫu thiệp đẹp và kèm theo lời chúc phù hợp
- chuyển tiền mọi lúc mọi nơi an toàn nhanh chóng
- Có cả chương trình tiết kiệm online lãi suất hấp dẫn tiện ích rút- gửi dễ dàng dễ dùng 
- thanh toán qua QR có nhiều ưu đãi
Rất rất nhiều tính năng nữa như mua vé xem phim , tìm kiếm các thông tin như tỷ giá, lãi suất tìm kiếm địa điểm ATM ... và nhiều tính năng khác nữa đúng nghĩa:
BIDV Luôn luôn lắng nghe, luôn luôn thấu hiểu
BIDV mang niềm vui đến cho mọi nhà 
Hãy đến với bidv bạn sẽ được tận hưởng những niềm vui mà chương trình bidv SmartBanking mang lại",5,False,Nhận xét về bidv SmartBanking,sứ giả bidv huyen anh
5491,2020-10-07 05:15:07,,"Ứng dụng tuyệt vời, giao diện dễ sử dụng, nhiều tiện ích!",5,False,Tuyệt vời,Thuỳ Linh 89
5492,2020-10-07 05:12:29,,"Tất cả chức năng đều có trong 1 ứng dụng, quá đã",5,False,Ứng dụng tuyệt vời,nguyennh
5493,2020-10-07 05:09:18,,"Từ khi dùng ứng dụng này mình hầu như rất ít sử dụng tiền mặt, thời đại 4.0 mua 1 ly rau má cũng quét mã QR còn được giảm giá, chuyển tiền phí thấp hơn ra ngân hàng chuyển, lâu lâu người yêu hết tiền điện thoại 5s là có tiền. Thật chuyên nghiệp@@",5,False,Bidv SmartBanking rất tuyệt vời!,tuyetn1
5494,2020-10-07 04:43:08,,"Một sản phẩm tiện lợi cho tất Cả mọi người. Có thể sử dụng các sản phẩm, dịch vụ của Ngân hàng tại nhà, mọi lúc mọi nơi!",5,False,Sản phẩm hay và tiện lợi,kenmol
5495,2020-10-07 04:41:57,,"Giao diện thân thiện, tiện ích phù hợp với người sử dụng 😊😊😊",5,False,Highly Recommend,Peka Nguyen
5496,2020-10-07 04:39:59,,Ứng dụng tuyệt vời giao diện thân thiện bảo mật cao,5,False,Bidv Smartbanking,Trang Nuta
5497,2020-10-07 04:39:28,,Rất thông minh và tiện dụng👍,5,False,Smart đúng như tên gọi,cucai coca
5498,2020-10-07 04:32:22,,"Ứng dụng tích hợp nhiều tiện ích, sử dụng dễ dàng và nhanh chóng",5,False,Tuyệt vời,Phạm Tiến Học
5499,2020-10-07 04:31:11,,Dịch vụ 5 sao chất lượng hoàn hảo phong cách chuyên nghiệp,5,False,Ứng dụng thông minh,bảo khánh thị trần
5500,2020-10-07 04:30:48,,Smart banking tuyệt vời giúp ta thanh toán hoá đơn tiện lợi hú hú,5,False,Bidv smart banking,Pé Po đáng iu
5501,2020-10-07 04:28:10,,"Ứng dụng đáp ứng được nhiều yêu cầu, giao diện thân thiện, đẹp mắt, dễ dùng",5,False,Tuyệt vời,vuibuitbb
5502,2020-10-07 04:26:56,,"Trong thời đại 4.0, sao phải quá phụ thuộc vào thủ công, cần chuyển tiền gấp, cần thanh toán hoá đơn, cần nạp tiền điện thoại... mọi thứ đã có Bidv Smartbanking giải quyết giúp cả rồi.
Cứ ngồi tại nhà, bất cứ giờ nào lúc nào cũng có thể thao tác được mọi giao dịch.
Nhanh và tiện ích là hai thứ tôi cảm nhận được khi sử dụng ứng dụng Smartbanking của Bidv.
Bản thân thấy có lợi ích nên càng muốn chia sẻ thêm cho nhiều người, luôn luôn muốn khách hàng mình trãi nghiệm để cảm nhận được ích lợi từ ứng dụng và hài lòng.",5,False,Smart bắt kịp thời đại.,bngan357
5503,2020-10-07 04:26:45,,"Tôi rất hài lòng khi sử dụng dịch vụ BIDV SmartBanking của BIDV. Đây là một dịch vụ rất tiện ích, dễ dàng sử dụng với nhiều tính năng chuyển tiền, gửi tiết kiệm online, thanh toán tiền điện nước vé máy bay, tra cứu địa điểm ATM gần nhất... Cảm ơn BIDV đã cung cấp cho khách hàng một dịch vụ tuyệt vời như vậy.",5,False,Rất hài lòng,Hương.Lan
5504,2020-10-07 04:21:14,,Tôi rất hài lòng với dịch vụ chuyển tiền qua smartbanking của BIDV,5,False,BIDV smartbanking,keobi4042
5505,2020-10-07 04:17:36,,"Một ứng dụng rất tốt, ổn định, an toàn. Từ khi có smartbanking của BIDV với tôi là quá đủ cho tất cả nhu cầu về tài chính của cá nhân.",5,False,Ứng dụng ngân hàng tốt nhất !,ntchung85
5506,2020-10-07 04:17:04,,"App BIDV Smartbanking giao diện đẹp, hiện đại, sử dụng và thao tác cực kỳ dễ dàng. Mình cảm thấy thật hài lòng khi sử dụng ứng dụng của ngân hàng BIDV",5,False,Thật sự quá tuyệt vời!,Ngoc Myck
5507,2020-10-07 04:16:53,,"Thực sự sau khi trải nghiệm nhiều ứng dụng của các ngân hàng thì thực sự phải công nhận BIDV Smartbanking là ứng dụng tuyệt vời nhất. Giao diện thì đẹp, thông thoáng, rất dễ nhìn. Trong ứng dụng lại có nhiều tính năng như nạp điện thoại, đặt vé máy bay, thậm chí là đi siêu thị luôn. Cảm giác như tổng hợp hết các thứ thiết yếu vào trong đó
Chuyển tiền thì nhanh kinh khủng, khi mình vừa ấn xác nhận chuyển xong thì bên kia đã nhận được tiền trong 1 giây rồi
Phí thì lại rẻ, nói chung là 10/10",5,False,Bidv smartbanking,hoant57
5508,2020-10-07 04:13:16,,Cả ngân hàng trong bàn tay,5,False,Tuyệt vời,hanm61188
5509,2020-10-07 04:11:43,,"Ứng dụng thông minh, tiện ích, bảo mật cao, tiết kiệm thời gian giao dịch cho KH, mang lại lợi ích tối ưu",5,False,Rất tốt,Huỳnh Như 94
5510,2020-10-07 04:10:35,,"Ứng dụng chuyên nghiệp, tiện lợi",5,False,RẤT HÀI LÒNG,Hẻon
5511,2020-10-07 04:05:49,,"Ứng dụng smartbanking bidv rất tốt , dễ dàng sử dụng dịch vụ chuyển tiền ,thanh toán hoá đơn rất nhanh chóng",5,False,Ứng dụng smartbanking,dfffuutth
5512,2020-10-07 04:04:04,,"Đơn giản, tiện lợi",5,False,Bidv SmartBanking,anhlx501
5513,2020-10-07 04:01:22,,Dịch vụ tốt. GD xly nhanh,5,False,Smartbanking BIDV,Kiên Đỗ Anh
5514,2020-10-07 03:57:03,,"Ứng dụng tích hợp nhiều tính năng tiện ích cho sừ dụng, có thể vấn tin số dư, chuyển tiền, gửi tiền tiết kiệm online, đóng tiền phí điện nước, dịch vụ, mua card điện thoại, mua vé máy bay, tàu, xe... Tất cả tiện ích đều tích hợp trong 1 ứng dụng rất tiện lợi. Độ bảo mật cao với mật khẩu 2 lớp, chuyển tiền nhanh, ứng dụng hoạt động ổn định. 10 điểm cho chất lượng nha!",5,False,"Ứng dụng tốt, nhiều tính năng ưu việt",NyD0105
5515,2020-10-07 03:41:29,,"Ứng dụng tốt nhất trong số các ứng dụng banking mà mình đang xài. Mình dùng full các tính năng:
- Đăng nhập và xác nhận bằng vân tay
- smart otp (đỡ phải chờ đợi tin nhắn)
- Thông báo biến động số dư trên app (mình xài 3g thường xuyên)
Giao diện ứng dụng thân thiện dễ sử dụng, chuyển tiền nhanh gọn, có mã QR đôi khu đi mua sắm được giảm giá :)",5,False,"Ứng dụng tốt, thân thiện",hieu dx
5516,2020-10-07 03:39:17,,Ứng dụng chuyển khoản siêu dễ. Phí siêu rẻ. Giao diện thân thiện. Ưu đãi lãi suất gửi tiết kiệm online. Quà tặng thường xuyên. 5 sao về chỗ!,5,False,Siêu tiện ích,Quỳnh 184
5517,2020-10-07 03:34:32,,"BIDV Smart Banking vô cùng tiện lợi với nhiều tiện ích hấp dẫn, giao diện đẹp, hiện đại và dễ sử dụng. Luôn ủng hộ BIDV Smart Banking!!!",5,False,Ứng dụng thông minh,Misa Mint
5518,2020-10-07 03:33:09,,"Giao diện dễ nhìn, chuyển tiền thuận tiện nhanh chóng",5,False,Ứng dụng thông minh,thinhvk2
5519,2020-10-07 03:31:33,,"Giao diện thân thiện dễ sử dụng, chuyển tiền nhanh, ít lỗi. Cảm ơn BIDV!",5,False,Ứng dụng tuyệt vời,Ta Di Ve
5520,2020-10-07 02:57:30,,"Ứng dụng thông minh và tiện dụng, có thể chuyển tiền, mua sắm, thanh toán vé máy bay (dễ dàng chọn được chuyến bay rẻ nhất)...Tất tần tật trên một ứng dụng. Quá tuyệt vời!",3,False,Ứng dụng thông minh,Ninh_My
5521,2020-10-07 03:29:45,,"Tôi dùng BIDV SmartBanking 3 năm nay chưa thấy một vấn đề nào phát sinh, từ chuyển tiền, mua vé máy bay hay là thanh toán hoá đơn trong một nốt nhạc, đỡ mất thời gian đi ra quầy giao dịch. Mỗi bản cập nhật đều có những tính năng mới rất hữu ích cho khách hàng, chúc Ngân Hàng BIDV luôn phát triển và dành được nhiều thành tựu.",5,False,Ứng dụng tuyệt vời,Schatz Nguyen
5522,2020-10-07 03:28:53,,"Chương trình smartbanking của BIDV dễ sử dụng, màn hình ứng dụng đẹp, thân thiện với người dùng, tốc độ truy cập cao, không bị out khi sử dụng, mình rất hài lòng về các ứng dụng của ngân hàng BIDV, mình sẽ ủng hộ BIDV dài dài",5,False,Đánh giá,Vinh Nguyễn 83
5523,2020-10-07 03:25:28,,"Ứng dụng thông minh rất đáng để sử dụng, chuyển tiền nhanh chóng tiện lợi
Còn có thể nhận thông báo biến động số dư, tiện ích nhiều, dễ sử dụng. Rất tiện lợi cho người dùng.",5,False,Ứng Dụng Tuyệt Vời,huong9679
5524,2020-10-07 03:13:54,,"Ứng dụng thông minh, thiết kế giao diện rõ ràng thân thiện
Nhiều tiền ích, phí chuyển tiền liên ngân hàng rẻ hơn nhiều khi thực hiện ở quầy giao dịch
Kiểm soát biến động số dư dễ dàng nhanh gọn
Hiện tại được miễn phí sử dụng nên dùng rất thoải mái 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻",5,False,Ứng dụng tiện ích,Nguyễn Linh Giang 98
5525,2020-10-07 03:11:58,,Giao diện bắt mắt ưa nhìn. Dễ sử dụng giao dịch nhanh chóng,5,False,Smartbanking Bidv,hienht6
5526,2020-10-07 03:11:55,,"BIDV SmartBanking rất tuyệt vời với những trải nghiệm thú vị đã mang đến 1 ngân hàng di động ngay trên chiếc điện thoại thông minh của bạn. Thanh toán nhanh, giao diện thân thiện, nhiều ưu đãi hấp dẫn là những điều mình thích ở App này. Còn chần chừ gì mà không tải và đăng ký ngay app chuyển tiền hữu ích từ BIDV nhỉ?🥰",5,False,Ngân hàng di động thông minh 🥰,Uyên Pucca
5527,2020-10-07 03:11:49,,"Công nghệ phát triển mang theo sự phát triển của ngân hàng số. BIDV Smartbanking mang hơi thở 4.0 vào các dịch vụ ngân hàng. Một cú chuyển mình giúp KH có thể giao dịch bất cứ lúc nào, bất cứ nơi nào chỉ cần có wifi hay 3G. Mọi như cầu thanh toán hoá đơn điện nước Internet thiết yếu hằng ngày nhất. Không cần phải mất thời gian ra mở lại điện nước khi không kịp đóng tiền và bị EVN hoặc công ty cấp nước cắt khi không kịp đóng tiền cho nhân viên thu ngân khi đi làm suốt ngày không ở nhà.
Khi ra ngoài và quên mang thẻ lẫn ví tiền không còn phải lo lắng như xưa. Chỉ cần quét mã QR thanh toán VNpay. Quá dễ dàng!
Bất chợt 1 ngày cảm thấy buồn chán, chỉ cần cầm điện thoại và đặt vé may bay khứ hồi, đặt phòng khách sạn. 
Quá bộn bề với công việc, KH cũng có thể tự mua sắm qua SMB
Quá nhiều thứ có thể làm chỉ cần cầm điện thoại và mở ứng dụng.",5,False,Công cụ hỗ trợ giao dịch tài chính,Thuỳ Dương 93
5528,2020-10-07 03:09:39,,"Giao dịch nhanh chóng tiện lợi, nhiều dịch vụ tiện ích đi kèm, không cần phải đội nắng mưa ra ngân hàng, cũng không cần phải chờ đợi, chỉ cần mở lên và chạm thôi.",5,False,Thông minh - tiện lợi,Giovotinh102
5529,2020-10-07 03:09:23,,"Từ khi sử dụng ứng dụng, đối với tôi việc thanh toán các hoá đơn điện,nước,nạp điện thoại, chuyển khoản giờ trở nên cực kì đơn giản. App ngày càng hoàn thiện dễ sử dụng,giao diện thân thiện. Mong bidv càng hoàn thiện hơn để phục vụ tốt người tiêu dùng.",5,False,Ứng dụng quá tuyệt vời,kietngovan-kiên giang
5530,2020-10-07 03:07:38,,"Ứng dụng rất dễ hiểu, thông minh và tiện lợi!",5,False,Rất tiện ích và nên sử dụng!,maiptt_cd
5531,2020-10-07 03:01:40,,"Mình đã sử dụng ứng dụng Bidv smartbanking, minh thấy ứng dụng thân thiện, giao diện đẹp, đầy đủ các ứng dụng mình cần giao dịch, thông tin cập nhật, chuyển tiền nhanh, hỗ trợ tra soát thuận tiện k cần ra quầy, luôn thực hiện giao dịch mọi nơi, an toàn bảo mật thông tin với 2 lớp mật khẩu. Thanh toán nhiều dv, được kmai về lãi suất. I like Bidv.",5,False,"Ứng dụng hay, nhanh tay tải về",yenpth5
5532,2020-10-07 02:59:49,,Rất hài lòng dịch vụ của Bidv,5,False,Nhanh chóng tiện lợi,mtym157
5533,2020-10-07 02:59:01,,"Ứng dụng rất tiện lợi, thông minh, dễ sử dụng, tính bảo mật cao. Có nhiều dịch vụ cho tôi lựa chọn. Chỉ cần cài app là hầu như giải quyết được tất cả các nhu cầu phải chi trả",5,False,Tuyệt vời,Loanpm
5534,2020-10-07 02:58:32,,"Ứng dụng chuyển tiền nhanh, ít khi bị lỗi giao dịch",5,False,Ứng dụng tốt,Phạm Hoà An
5535,2020-10-07 02:53:57,,"Ứng dụng tích hợp nhiều tiện ích, thuận tiện cho người dùng",5,False,Ứng dụng tiện ích,SunnySam90
5536,2020-10-07 02:50:11,,"Mình có thể làm tất cả mọi thử với BIDV Smartbanking: chuyển tiền đến tất cả các ngân hàng 24/7, nạp tiền vào ví điện tử, thanh toán hoá đơn điện/nước, mua vé máy bay vé tàu xe, rồi còn tích hợp quét mã QR thanh toán rất tiện lợi nữa nè ...bla bla các thứ khác nữa. Đặc biệt hơn nữa gửi tiết kiệm online trên smartbanking còn được cộng lãi suất nữa nè, vừa tiện lợi mà mang lại lợi ích cao cho khách hàng. Yêu Smartbanking + yêu BIDV.",5,False,Ứng dụng tuyệt vời!!!,nhatlong2305
5537,2020-10-07 02:46:34,,"Ứng dụng dùng ổn định, nhiều tính năng thông minh, tính bảo mật cao!",5,False,App tuyệt vời,Thang trinh 309
5538,2020-10-07 02:45:36,,"Giao diện thân thiện, trực quan, dễ truy cập các chức năng theo yêu cầu, màu sắc hài hoà dễ chịu. Giao dịch qua app Nhanh chóng, tiện lợi và nhiều ưu đãi so với giao dịch tại quầy: phí chuyển tiền, lãi suất tiền gửi, ...",5,False,Ứng dụng tốt,thuyduong0311
5539,2020-10-07 02:44:24,,"App xài rất dễ dàng, tiện lợi.. 
Gửi tiền tk online lãi suất cao hơn 
👍👍",1,False,Rất tốt👍,moonnga
5540,2020-10-07 02:33:46,,"Bảo trì liên tục hết tối sau 9h, rồi sáng cũng bảo trì luôn. Không hiểu kiểu gì.",2,False,Bảo trì liên tục,TriKeo
5541,2020-10-07 02:40:20,,Amazing app!!!,5,False,Tốt,anhntn9
5542,2020-10-07 02:34:48,,"LÀ Dịch vụ Hiện đại, NHANH CHÓNG, TIỆN LỢI, HỮU ÍCH.",5,False,DỊCH VỤ SMARTBANKING,HUYÊNNGUYEN.1984
5543,2020-10-07 02:33:10,,Ứng dụng tuyệt vời mọi giao dịch được thực hiện nhanh chóng chính xác an toàn,5,False,BIDV dịch vụ tốt nhất,xuanhtkbidv
5544,2020-10-07 02:30:09,,"Bidv smarbanking là một ứng dụng tuyệt vời, cần được truyền thông rộng rãi đến tất cả ng dùng!!! Love you!",5,False,5 sao,Mẹ Gấu Bông
5545,2020-10-07 02:27:12,,"Đây là ứng dụng hay, thuận tiện trong việc thanh toán không dùng tiền mặt, thích hợp với cuộc sống hiện đại - cuộc sống số!",5,False,Ứng dụng phổ biến,Nguyen Ngoc Vuong
5546,2020-10-07 02:27:00,,That tuyet voi,5,False,Huong vo,huongvo2020
5547,2020-10-07 02:25:56,,"Nền tảng APP đã tạo sự thuận lợi - thuận tiện cho KH; có thể giao dịch bất kỳ lúc nào, ở đâu miễn là có điện thoại thông minh. Bố cục ứng dụng rõ ràng.
Cảm ơn đội ngũ Admin đã tận tình, giải đáp thắc mắc trong lúc giao dịch gặp phải.
Cảm ơn BIDV đã xây dựng 1 APP tuyệt vời.
Love ❤️❤️❤️",5,False,Lựa chọn BIDV SmartBanking là đúng đắn.,Nganth3
5548,2020-10-07 02:25:11,,"Tiện ích, bảo mật, dễ sử dụng nhất trong những ứng dụng ngân hàng mà tôi đã sử dụng. Sẽ ủng hộ bidv smartbanking lâu dài",5,False,"Tiện ích, bảo mật, dễ sử dụng",Cốm 08
5549,2020-10-07 02:24:53,,"Ứng dụng siêu hay, siêu nhanh",5,False,Ứng dụng siêu hay,Jun14th
5550,2020-10-07 02:24:37,,"Dịch vụ BIDV Smartbanking thật sự tuyệt vời, app dễ cài đặt, dịch vui đa dạng, chuyển tiền hay thanh toán tiền đều rất nhanh, tiện lợi, dễ sử dụng... tôi rất hài lòng khi sử dụng các dịch vụ của BIDV.",5,False,Bidv smartbanking,saoly1307
5551,2020-10-07 02:23:44,,"Tôi rất hài lòng với ứng dụng smartbanking BIDV, rất nhanh chóng và tiện lợi",5,False,Rất hài lòng,Hachauloan
5552,2020-10-07 02:21:18,,"ứng dụng khá tiện ích, thanh toán, giao dịch thuận tiện mọi lúc mọi nới.",5,False,Tiện dụng và khá ngón,Long_nt
5553,2020-10-07 02:20:20,"{'id': 18184578, 'body': 'Cảm ơn bạn đã để lại phản hồi, chúng tôi sẽ liên tục cải tiến để nâng cao trải nghiệm của khách hàng.', 'modified': '2020-10-07T02:20:20Z'}","App xài rất tiện, giao diện dễ nhìn, thao tác chuyển tiền rất nhanh, tích hợp otp vào màn hình chuyển tiền dẫn đến chuyển tiền nhanh trong vòng 1 nốt nhạc",5,True,Tuyệt vời,Thuy trang 86
5554,2020-10-07 02:20:11,,"Tôi đã sử dụng dịch vụ Internet Banking của đa số các Ngân hàng tại Việt Nam để trải nghiệm tuy nhiên ứng dụng BIDV Smartbanking của BIDV đem lại cho tôi 1 sự hài lòng ko hề nhẹ về tính năng cũng như cách thức vận hành khá đơn giản 😎
Sẽ còn ủng hộ dịch vụ của BIDV dài dài 😉",5,False,BIDV Smartbanking,Ledung1984
5555,2020-10-07 02:18:12,,"Tôi rất hài lòng khi sử dụng app SmB của BIDV, nhanh chóng và vô cùng tiện lợi trong mọi giao dịch.",5,False,Rất hài lòng,Huong rum
5556,2020-10-07 02:16:06,,"Giao diện nhìn đẹp, hiện đại, phù hợp với công nghệ số 4.0. Các tính năng và luồng thông minh, đơn giản cho thấy BIDV rất hiểu người dùng. 
Mình chuyển tiền rất mượt, thích nhất là quét QR code. Nhạy và tiện thật sự. 
Nếu mà tích hợp thêm Pay+ vào app Smartbanking nữa thì tuyệt vời ông mặt trời.",5,False,"App thông minh, giao diện đẹp và dễ sử dụng",Foxxy181
5557,2020-10-07 02:15:39,,Sử dụng ứng dụng này mình thấy rất nhanh và siêu tiện lợi. Một ứng dụng ưu việt mà mình đã từng dùng từ trước đến nay!,5,False,Bidv smart banking năng động và siêu nhanh,ngaminhkemcoc
5558,2020-10-07 02:14:21,,"Giao diện dễ sử dụng nhưng vẫn đảm bảo bảo mật. 
Chuyển tiền được hầu hết các NH ngay lập tức. 👍👍👍",5,False,Ứng dụng hay!!!,truccp
5559,2020-10-07 02:13:56,,App thân thiện và tiện ích đối với người sử dụng 👍,5,False,Rất tiện ích,quyen.nguyenvan.54
5560,2020-10-07 02:00:32,,"Ứng dụng trực quan, ưu việt dễ sử dụng
Kết nối dễ dàng ít gián đoạn
Rất nhiều tính năng đc tích hợp, có thể nói là All in One, nói chung là rất hài lòng 😁😁",4,False,Best app banking,Tibunnnn
5561,2020-10-07 02:13:06,,"SP BIDV SmartBanking đã giúp khách hàng tiếp cận công nghệ hiện đại. Dễ sử dụng, nhanh chóng và thuận tiện.",5,False,Hài lòng và ấn tượng,Tuyeydt
5562,2020-10-07 02:11:17,,"Cuộc sống của tôi nhẹ nhàng hơn từ khi sử dụng Bidv Smartbanking. Cả ngày bận rộn công việc, tôi chỉ cần note lại những vấn đề tài chính của mình, khi rảnh rỗi, smartbanking sẽ giải quyết tất cả cho tôi.",5,False,I love Bidv Smartbanking,Lương Thị Thi Nga
5563,2020-10-07 02:10:09,,"App tích hợp cả smart otp vào smartbanking nên vô cùng tiện lợi và an toàn với khoá bảo mât 3 lớp.
BIDV luôn là  lựa chọn hàng đầu của tôi khi cần sử dụng SPDV ngân hàng.",5,False,Dịch vụ ngân hàng số vô cùng tiện lợi dành cho KHCN,Lá Ngô Đồng
5564,2020-10-07 02:08:38,,"Ứng dụng thông minh, hữu ích, tiện sử dụng.",5,False,"Ứng dụng thông minh, hữu ích, tiện sử dụng",dungvtt
5565,2020-10-07 02:08:26,,"Ứng dụng tuyệt vời. Chuyền tiền nhanh gọn, có nhiều tiện ích. 👌🏻",5,False,Good 👍,FunkyBloom
5566,2020-10-07 02:07:37,,Ứng dụng hoàn hảo tiện ích và đầy sáng tạo❤️❤️❤️,5,False,BIDV smart banking tuyệt vời,anh111087
5567,2020-10-07 02:07:26,,"Từ khi sử dụng BIDV smartbanking tôi không phải lo chuẩn bị tiền mặt để thanh toán trong mọi hoàn cảnh. Nhiều lúc còn được giảm giá thông qua ứng dụng QR. Yên tâm trong các khoản thanh toán tiền điện, tiền nước, hoá đơn bảo hiểm ... Giờ chỉ tập trung chăm sóc gia đình...và quan trọng hơn là sức khỏe . Yêu BIDV - yêu smartbanking :)",5,False,Trãi nghiệm thú vị,HarryKhoi0202
5568,2020-10-07 02:07:21,,This app is really easy to use and full of banking services that anyone may need for daily life and business! Just love it!,5,False,All you can wanna do with a bank,vivian dorean
5569,2020-10-07 02:04:38,,"ngày xưa ra đường cầm cục tiền thì an tâm, bjo ra đường chỉ cần bidv smartbanking là đủ. Tôi cũng mở nhiều tk ở nhìu nh khác, cũng dùng ebank nhưng tôi thấy dùng bidv smartbanking là rất ok, tuy bước đầu đăng nhập hơi rối 1 tí vì phải cài nhiều bảo mật nhưng đổi lại tôi rất an tâm khi sử dụng dvu này vì tính an toàn cao, phải qua 3 bước bảo mật, ngoài ra hạn mức cao, và có rất nhiều tiện ích và quan trọng nhất đỡ phải cầm tiền mặt nhiều,tôi đánh giá bidv smartbanking 5*",5,False,Vote 5* cho bidv smartbanking,hoa thang muoi
5570,2020-10-07 02:02:55,,"Ứng dụng BIDV smartbanking là ứng dụng tuyệt vời.Ứng dụng smartbanking là ứng dụng ngân hàng thông minh, cài đặt dễ dàng, thanh toán nhanh chóng, thuận tiện.Quản lý tài khoản mọi lúc, mọi nơi, trải nghiệm phong cách sống hiện đại. Tôi thích ứng dụng BIDV Smartbanking.",5,False,Nhận xét ứng dụng,lanbiti
5571,2020-10-07 02:01:40,,"Chuyển tiền nhanh chóng, thanh toán hoá đơn thuận tiện, giao diện đẹp mắt. Đôi khi gặp lỗi nhưng đã nhanh chóng khắc phục. Rất hài lòng và sẽ tiếp tục tin dùng sản phẩm của BIDV! 😃",5,False,Great!!,Thảo.
5572,2020-10-07 02:01:09,,"Ứng dụng có nhiều chức năng, giao diện đơn giản dễ sử dụng. Rất tiện lợi, nhanh chóng và hữu ích.",5,False,"Ứng dụng tiện lợi, dễ sử dụng",thienly le
5573,2020-10-07 01:54:11,,Tốt,4,False,Tốt,phamtoan1977
5574,2020-10-07 02:00:21,,Tôi yêu BIDV. Chất lượng dichh vụ tốt. 😍,5,False,BIDV ❤️❤️❤️,zhoalan
5575,2020-10-07 01:59:40,,Giao diện rất mượt và thân thiện cho người sử dụng.,5,False,App BIDV rất tuyệt,Oanh.ntn
5576,2020-10-07 01:58:46,,"BIDV các tính năng ưu việt, các mức phí hợp lý. Tuyệt vời",5,False,BIDV,Tranglt32
5577,2020-10-07 01:56:05,,"Chương trình rất tiện lợi, có thể tt hóa đơn, chuyển tiền 24/7 mọi lúc mọi nơi.",5,False,Rất hài lòng,quynh dt
5578,2020-10-07 01:55:23,,"Ứng dụng rất tốt, tiện ích, đa dạng, đáp ứng được nhu cầu chuyển tiền kịp thời!",5,False,Hài lòng,Hang LV
5579,2020-10-07 01:53:48,,Tôi đã sử dụng nhiều ứng dụng tại các ngân hàng nhưng bidv smart banking có giao diện dễ sử dụng nhất và đầy đủ tiện ích thanh toán được rất nhiều,5,False,Ứng dụng tuyệt vời,Vipnsn
5580,2020-10-07 01:53:31,,"App tiện dụng, có nhiều tiện ích, hỗ trợ phù hợp, chuyển tiền nhanh chóng. Rất hài lòng!!!",5,False,Thật sự hài lòng,HNTH2712
