,date,developerResponse,review,rating,isEdited,title,userName
2070,2018-07-03 04:35:19,,K đăng nhập đc,1,False,Huhu,pé bánh
2071,2018-06-28 14:08:44,,Ấn vào tìm mật khẩu trực tuyến nhưng mãi mà chỉ nhận được là page not found trong khi đang cần gấp và ngân hàng ngoài giờ làm việc,1,False,Không tìm được mật khẩu,HoneyJackson
2072,2018-06-24 20:14:33,,Quá nhiều thiếu sót,1,False,App thực sự tệ. Tôi ko tin đc đây lại là app của 1 ngân hàng,Màooo
2073,2018-06-19 09:29:29,,"Đăng nhập viết đúng tên và mk vẫn sai, vẫn khoá tk. Mã hoá vân tay chẳng có tác dụng gì khi mà cứ được vài bữa là tự động out vân tay và bắt người dùng nhập lại mk. Bực mình hết sức.",1,False,App rất tồi,Unlam
2074,2018-06-14 08:24:51,,"Tải app về bị trừ 5500₫ liên tục đến âm tiền luôn 👎🏻👎🏻👎🏻 App thì tìm số tk chuyển tiền k được, số tk rõ ràng mà để k tồn tại. Trừ tao đến âm tiền chả biết trừ cái quần gì???????",1,False,Trừ tiền quài,Huyền An
2075,2018-06-13 07:30:06,,Xoá đi tải lại đăng nhập cũng ko đc. Đúng hết dữ liệu cũng ko đc là sao???? App kiểu gì vậy,1,False,Ko đăng nhập đc,tom lê ô
2076,2018-06-02 05:35:00,,Cập nhật không cài đặt được vân tay.!?,2,False,Mất vân tay,Demo lz
2077,2018-06-04 17:52:29,,Tài khoản k đăng nhập được. Cũng k có chỗ đổi mật khẩu hay report để fix lỗi.,1,False,Không đăng nhập được,hehebleee
2078,2018-06-03 01:54:33,,"Chuyển tiền mà cần gấp mà dùng cái này thì toi luôn. Phần mềm cũng phải nghỉ cuối tuần, chắc đợi đầu tuần mới hạch toán 😑",1,False,Rất kém,Jjfkdkaka
2079,2018-06-01 14:56:01,,Không đăng nhập được khi chuyển qua điện thoại khác. Quá bất tiện. Quá tệ. Quá dở. Cả 1 hệ thống ngân hàng. Hầu như tất cả cán bộ công nhân viên tp HCM sử dụng nhưng không sửa được cái lỗi này. Nếu không phải là bắt buộc thì sẽ không bao giờ sử dụng ngân hàng này.,1,False,Quá tệ,thuanga1st
2080,2018-04-14 16:21:48,,Nhiều khi chuyển khoản hoặc nạp tiền điện thoại vẫn có lỗi. Cố gắng khắc phục nhé,3,False,Lâu lâu bị lỗi,Bảy Bo
2081,2018-06-01 04:30:32,,Không có chức năng mua thẻ cào.,2,False,Dịch vụ,cvs.113
2082,2018-05-31 10:26:34,,App lol gì dow lâu vcl. Tải app khác thì nhanh như chớp. Đcm,1,False,Tiêu đề cái lồnn,gửi đi
2083,2018-05-28 15:41:52,,"Không xem được lịch sử giao dịch cụ thể. Có muốn xem đã gửi cho ai, gửi đúng hay sai cũng chịu. Mong Vietin sớm khắc phục.",1,False,Tạm,Nguyen_Phuong
2084,2018-05-25 09:21:41,,Quên mật khẩu thì làm thế nào ạ,2,False,Đf,ssjjdjdjjd
2085,2018-05-23 18:18:20,,Viettin bank đồng hành cùng mọi người,5,False,Hãy cố gắng phát triển mạnh mẽ,Onglahungday
2086,2018-05-18 06:55:14,,"Tại sao tải về lại k truy cập đc là sao
Cứ kêu bị giãn đoạn liên tục rất ức chế",1,False,K vào đc,Lan mèo
2087,2018-05-17 22:04:25,,Ok ok,5,False,O,ml8668
2088,2018-05-13 04:34:16,,Đm tien trong thẻ mà bị trừ miết k biết ly do..lừa đảo ngta .ngan hàng ma lam ăn kỳ vay,1,False,Đừng ai tai ve,hvnst123
2089,2018-05-11 12:12:25,,Thanh toán tiền điện thì 3 phút sau mới gửi otp nhập thì không đúng . 30 phút sau huỷ dao dịch lại gửi tiếp mã otp . Mua thẻ thì 10 lần được 1 lần . Lên đóng cái ứng dụng này đi,1,False,Quá tệ,Anh say vp
2090,2018-04-26 21:19:13,,Phần mềm như lol,1,False,Lol,Jerry Máy
2091,2018-04-19 16:21:30,,"K đăng nhập đc vậy , ứng dụng lỗi",1,False,Cần khắc phục ngay để bộ mặt của ngân hàng còn được coi trọng,Kunchivas
2092,2018-04-18 15:26:00,,Phiên bản mới ko đăng nhập được ! Quá bất tiện !,1,False,Quá kém,rùa bò
2093,2018-04-15 03:12:07,,Không lấy lại mật khẩu được !!,1,False,Quá tệ,tuan1222
2094,2018-04-03 17:03:28,,"Mình có nhiều giao dịch trừ tiền trên visa với nội dung dài, xem trên app thì nó hiện dấu ... nên không xem được hết, ấn vào thì cũng ko có hiện tượng gì.",4,False,Ổn,Hiep Tran 234
2095,2018-04-10 05:44:12,,Cập nhật xong k thể nào đăng nhập đk vào nữa.. k hiểu làm ăn kiểu gì,1,False,Dở,Cùng tích xu nhận thẻ nào
2096,2018-04-10 00:18:22,,K câp nhập k vào đc mà cập nhập xong k đăng nhập đc phải ra tận ngân hàng,1,False,Tồi tệ,"/@""₫;"
2097,2018-04-07 11:03:36,,éo đăng nhập đk,1,False,ko đăng nhập đk,An kòis
2098,2018-04-06 01:29:36,,"App từ lúc update bản mới hỏi vân tay nhưng cũng hỏi luôn cả mật khẩu, cực kỳ ức chế. Nếu làm ko tốt nên dẹp tính năng vân tay đi đỡ rườm ra cho người dùng",1,False,Tệ,Devancy
2099,2018-04-05 10:04:57,,"Tôi thất vọng quá nhiều về ViettinBank,mỗi lần nâng cấp lại mất thời gian ra vp.làm lại từ đầu.mà app mới không có gì hay ho.",1,False,Quá phiền phức,Thẩm Xuân Quyết
2100,2018-03-16 12:36:10,,"Cũng như các góp ý Ngân hàng đã nhận, sau khi app được cập nhật, mình phải ra ngân hàng đăng nhập lại, và việc cập nhật diễn ra rất thường xuyên và mình không muốn làm mất thời gian của nhân viên, ngân hàng và của chính bản thân mình. Xin hãy cố gắng tìm ra giải pháp. Cám ơn",3,False,Xin hãy xem xét,coodent
2101,2018-04-02 18:19:23,,Mọi người tải IPAyViettinbank về cùng sử dụng nhé,5,False,Viettinbank quá tuyệt .làm mọi việc trên đt,lê quang nghĩa
2102,2018-04-02 02:13:27,,"Đề nghị xa thải hết dev viettinbank, ứng dụng rất kém. Cập nhật phần mềm mà xoá sạch thông tin đăng nhập. Giờ không thể đăng nhập nổi.",1,False,Ứng dụng kém,Sonhai_365
2103,2018-03-31 09:38:58,,"Phần mềm kết nối quá chậm, đôi khi còn tự đăng xuất tài khoản cá nhân khiến tôi k thể đăng nhập lại
Cần cải thiện nhiều",1,False,Quá chậm,Tùng 00014
2104,2018-03-30 15:47:36,,Sao nên phiên bản mới tôi lại ko đăng nhập đc vậy,1,False,Góc hỏi,0966368089
2105,2018-03-30 06:19:21,,Mỗi lần up là có vấn đề!phên bản trươc quên tên đăng nhập va mk còn đổi dc!khi cập nhật phiên bản này quen phải cầm cmnd ra banks đổi!nhảm cho it của 1 banks lớn,1,False,Ipay,Roseandgun
2106,2018-03-19 13:02:27,,Đăng nhập cứ báo sai mật khẩu với tài khoản . Ưc chê vl . Ai pít chỉ e với . Hicc,1,False,😪😪😪,Như cứt 🙏
2107,2018-02-13 18:18:50,,Ko có mua mã thẻ. vậy mà ở trên ghi mua mã thẻ,3,False,Bad,Hoang Hai Quan
2108,2018-03-13 00:24:21,,Cập nhật lên bản mới không đăng nhập được luôn,1,False,Tệ,Ndsjefnj
2109,2018-03-10 01:43:06,,Update xong mất hết mật khẩu,1,False,Như l,CTAn1234571643
2110,2018-03-05 20:43:08,,Đăng nhập bằng vân tay,1,False,Không kích hoat dăng nhập vân tay đuọc,Het viec lam roi sao
2111,2018-03-02 14:01:17,,"Ngân hàng điện tử kém nhất tôi từng biết!
Lỗi nhiều, tổng đài hỗ trợ luôn bận",1,False,Quá tệ,Lee Kio
2112,2018-02-28 01:43:08,,Không hỗ trợ khi quên mật khẩu???,1,False,Quên mật khẩu????,longvnd
2113,2018-02-27 16:12:51,,Cập nhật phiên bản là không đăng nhập được... Giờ làm sao để lấy lại tài khoản đây,1,False,Chán,Lọpc
2114,2018-02-26 04:53:09,,"Quá kém! 
Quyết định từ bỏ vietin qua Vietcombank!",1,False,Một trong nhưng Ngân hàng thương mại lớn nhất Viẹte Nam mà ưngs dụng thì không thể chấp nhận nổi,Fah gáuch dgsh
2115,2018-02-10 06:39:27,,Đăng nhập la báo lổi,2,False,Lổi,đặng văn khương
2116,2018-02-11 02:39:24,,Phần mềm tự động chuyển quyền sử dụng định vị về KHÔNG dẫn đến việc không thể tìm chi nhánh/ trạm ATM ở gần.,5,False,Không thể tìm ATM/chi nhánh ở gần,huynt1491
2117,2018-02-10 16:50:43,,"Vietinbank xem lại dùm, hiện tại chức năng ""Chuyển khoản nhanh đến số Tài Khoản Ngân Hàng khác"" không có trên iPay mà chỉ có mỗi Chuyển khoản nhanh đến số thẻ NH khác. Mỗi lần muốn Chuyển khoản nhanh đến số tài khoản phải đăng nhập lên web rất bất tiện. 
Vui lòng ghi nhận góp ý, xin cảm ơn!",5,False,Đề Nghị Cập Nhật Chức Năng,Ngọc Lam Lưu Ly
2118,2018-02-06 08:15:00,,"Nay có tới vietinbank ở Vũ Ngọc Phan. Do cũng mới dùng hết tiền trong tài khoản nên k dùng I-banking dc. Đến chuyển tiền giúp bạn để trả tiền người ta. Khi chị ta( ngồi bên trái 1 cô lớn tuổ. Ngồi thứ 2 từ cửa đi vào) yêu cầu xin số tài khoản chuyển tiền vào hỏi số tiền bao nhiêu. Mình nói 500k ngay lập tức chị ta nói trước mặt tôi và có 1 ông bạn nào đó ngay cạnh nghe thấy "" Ui dời có 500 bạc không bõ. Tưởng nhiều thế nào cơ"" nói với thái độ khinh khỉnh
Quả thật mình thật sáng suốt khi đã từ bỏ k dùng Vietinbank từ lâu. Phục vụ quá kém. Nếu có đánh giá 0 sao tôi sẽ làm
Tran Trọng",1,False,Nhân viên khinh thường khách hàng,Ngọc kio
2119,2018-02-06 03:35:01,,Quên mật khẩu và tài khoản thì k thể tìm lại được. Mỗi lần đăng nhập dẫ có sẵn tài khoản khi quên thì tìm k ra tài khoản đăng nhập,1,False,Phần mềm tệ,khách hàng vietinbank
2120,2018-01-25 19:10:10,,Nạp tiền điện thoại thì RẤT LÂU mới có tin nhắn báo mã OTP,3,False,Ipay,Moon Khìn
2121,2018-02-03 02:41:24,,Mới dùg có nạp thẻ thôi thấy ok lắm . Nhah . Lại hok mất phí ! Cái này có gd đc trên shopee hok ak ?,5,False,Ok,Hoa héo hom
2122,2018-01-29 16:20:11,,Ko thể nạp thẻ điện thoại đc. Ko biết hữu ích ở đâu,2,False,Thất vọng,0919101659
2123,2018-01-26 14:02:27,,Tự nhiên bị trừ tiền k hiểu lý do. Ck mà k có mục b đã ck cho tk...số tiền...,1,False,K hài lòng,Tk Hồng Nụ
2124,2017-12-31 18:24:33,,"Mình thấy vietcom tải phần mềm này về đc ck free nội mạng, 
Vietin ko có ưu đãi này như com.",3,False,So sánh,Ko cho nhap thi dung bat
2125,2018-01-25 06:59:49,,Không đăng nhập dc là ntn,1,False,.,Gamủd
2126,2018-01-24 08:20:59,,App tệ nhất từng dùng. Không thể đăng nhập được!,1,False,Bực mình,Thương Tiêu
2127,2018-01-21 01:40:26,,Chuyển tiền tối qua tới h chưa nhận được. Đã trừ tiền rồi mà không được zô tài khoản nhận tiền. Rồi không kiểm tra được lịch sử giao dịch,1,False,Tệ,danh sieu nhan
2128,2018-01-03 10:02:57,,"Kiểm tra lịch sử chỉ thấy hiển thị số tiền vào và tiền ra không thấy hiển thị số tài khoản đã giao dịch rất bất tiện và khó kiểm soát. 
Mong khắc phục được lỗi này",2,False,Lịch sử hiển thị k đủ thông tin,Rằm
2129,2018-01-01 21:26:36,,Ok,5,False,Hay lm,Sương mặc gió kệ
2130,2018-01-01 12:12:52,,Rất hài lòng,5,False,Good,Pie2410
2131,2017-12-11 05:19:20,,k đăng nhập được. rõ là có tên đăng nhập và mật khẩu do hệ thống gửi về,2,False,chán,Lang la liếm
2132,2017-12-31 06:45:07,,Bản mới bị văng app ra ngoài 😫😫😫,1,False,Không vào đc,Hà VH
2133,2017-12-25 04:29:15,,Adm hỗ trợ hộ mình với ạ,5,False,Bế tắc ở khâu đăng nhập,loidetien
2134,2017-12-20 12:23:46,,Kém hiệu quả k bằng 1 phần của app các ngân hàng khác,1,False,Như l,Huyenmeomeomeo
2135,2017-12-20 03:40:34,,Không biết đội ngủ IT của Vietinbank làm ntn nhưng quá tệ. Nhiều lúc muốn chửi thề,1,False,Chậm như 1 con rùa,Streeetsa
2136,2017-12-13 10:13:03,,Phiên bản mới ko thể sử dụng được sao còn chưa vá lỗi nhỉ,1,False,Lỗi không cài đc ứng dụng trên iphone 6s plus,MTQD14
2137,2017-12-12 09:20:08,,"Lỗi không login, xoá đi cài lại cũng ko đăng nhập được trên ip 4s",1,False,Lỗi đăng nhập,Charlie leather handmade
2138,2017-12-03 14:13:20,,Phần mềm quá tệ. Không đáng để đc 1 sao,1,False,Quá tệ,Khách hàng 123
2139,2017-11-27 02:39:30,,Tài khoản là gì ??,1,False,K đăng nhập được,Ngân ictu K16a
2140,2017-11-20 16:16:28,,Tôi quên Tên đăng nhập thì phải làm ntn ?,3,False,Quên Tên đăng nhập,Nhất Kíck Tất Sát
2141,2017-11-24 02:22:16,,App lỗi đăng nhập không được trên cả wifi và 4G. Ad kiểm tra và fix lỗi cho kh giùm cái,1,False,Nhận xét,manhhabold
2142,2017-11-08 09:32:43,,Update bản mới thì mất luôn mục đặt vé xem phim.,3,False,Lỗi,Megalodon's
2143,2017-11-14 16:43:30,,"Ứng dụng sd kém quá, không ổn định",2,False,Kém,tannhi1519
2144,2017-11-10 06:14:05,,Viettinbanksc nên có app chứng khoán riêng,2,False,Nên co app viettinbanksc,Acthien
2145,2017-11-08 12:03:19,,"Sao chuyển khoản từ tài khoản này sang tài khoản khác lại không có kiểm tra xem có đúng chủ tài khoản mà mk định gửi không. Ví dụ như tôi muốn gửi cho số tài khoản 21410000939607 chủ tk là trần công định với số tiền là 500 chả hạn, sao nhập song số tk rồi lại k có chức năng kiểm tra xem có đúng chủ tài khoản là trần công định hay k, tôi đề nghị ad bổ sung thêm chức năng kiểm tra ở phần chuyển tiền, như ứng dụng của smartBanking của BIDV ý, đảm bảo an toàn tránh tình trạng gửi nhầm",2,False,Chuyển khoản k có kiểm tra à,Ông già định
2146,2017-10-15 00:29:06,,"Ứng dụng có wifi hay 3g vào đều rất chậm. Nhìn nó xoay cái vòng tròn mà sốt ruột
Đang dùng 7 plus.",3,False,Hơi tệ,nguyenngoctu365
2147,2017-11-02 14:33:36,,Dùng khá ổn,5,False,Tốt,Chinhcheng123456
2148,2017-10-26 04:12:19,,không nâng cấp phiên bản 8.0 để sử dụng đăng nhập dấu vân tay ạ,1,False,8.0,Ksjdue
2149,2017-10-25 15:27:08,,Quá kém ko đăng ký được thế này cũng gọi là ngân hàng,1,False,Tồi,hân đời
2150,2017-10-20 15:05:26,,Update xong thực hiện giao dịch ko thành công mà tiền trong tài khoản vẫn bị trừ 😡,1,False,👎🏻,Dương Liên
2151,2017-10-16 07:01:09,,Very good,5,False,Good,davidchinh
2152,2017-09-11 16:19:44,,Không thể kích hoạt vân tay để đăng nhập nhỉ ?,4,False,...,Tazan&Jane
2153,2017-10-14 08:25:20,,Mày tìm hộ tao cái chỗ quên mật khẩu trên ảnh cái ngân hàng đéo gì làm ăn như •••,1,False,Như cặc,Đkm m viết dc k
2154,2017-10-11 07:46:50,,Quá ức chế với dịch vụ nên phải đánh giá,1,False,Dịch vụ bảo sao không muốn dùng,Ken cần
2155,2017-09-25 08:24:35,,Ko thể xem được ứng dụng kém,1,False,Ứng dụng kém,Lẹieudisndjskanxhx
2156,2017-09-22 14:56:54,,"Như cặc, chúng bây bắt log in nhưng tìm nhũng não ra vẫn đéo có được một thứ gì gọi là sign in thì đcm log in bằng cái lỗ đít à",1,False,Làm ăn như cái lồn,Sallygfhfb
2157,2017-09-20 07:46:10,,Thường ko đăng nhập dc. App như c*t,1,False,Quá tệ,F***;((
2158,2017-09-17 00:49:18,,Làm thế nào mới đăng ký đc tài khoản vậy,1,False,Khó hiểu,Hụdtjghkgeuffknv
2159,2017-09-12 03:53:57,,Không thể nào đaqng nhập được.,1,False,Không đăng nhập được,Hahgdbshxbsys
2160,2017-09-08 16:02:37,,Lịch sử giao dịch quan trọng nhất thì không thấy đâu,4,False,Tạm. Cần update bổ sung,Mr. Trương
2161,2017-09-11 05:35:32,"{'id': 1473167, 'body': 'Bạn có thể đăng ký trực tuyến tại địa chỉ sau https://ebanking.vietinbank.vn/register/', 'modified': '2017-10-11T13:29:22Z'}","U dung không có dòng dang ký tài khoản mới, chỉ có dòng đăng nhập, minh sd iphone5s pb 9.3.5",1,False,Te quá vậy,Loi rồi
2162,2017-08-12 17:37:54,,Ko đăng kí đc,2,False,Lỗi đăng kí,biyoi
2163,2017-08-31 23:50:53,,"Ngân hàng trừ tiền tài khoản k lí do ,mất sạch tài khoản",1,False,p,Ấn danh
2164,2017-08-26 07:54:52,,"Dùng ổn mà, nhanh.",5,False,Tuyệt vời,Hoài Hiền hoà
2165,2017-08-22 12:08:44,,Tốt,5,False,Tốt,Duong tuan 2
2166,2017-07-16 10:34:13,,Phiên bản mới k đăng nhập được,2,False,K đăng nhập được,Hà khánh 123
2167,2017-08-12 15:05:00,,Rất tốt,5,False,Tốt,Thpmst
2168,2017-08-05 11:39:27,,Con những cái khác thì ok,5,False,Ko chuyển tiền vao ví momo dc,Phamtien429
2169,2017-08-03 01:05:48,,"Thật ra T cũng không định nhận xét đâu .
Nhưng vì tải về dùng ức chế vcl nên quay lại viết . Kể có - sao là cho âm đấy .",1,False,Bó tay .,Rêu.phonq
2170,2017-08-01 15:25:46,,"Cạn lời!
- Không đăng nhập được dù đã ra ngân hàng đăng ký lại.
- Nhân viên đổ lỗi cho phần mềm.",1,False,Phản hồi từ người dùng,Duong phung
2171,2017-07-28 15:58:17,,"K có chỗ đki , mỗi lần muốn đki là phải ra vietin bank",1,False,Tìm chỗ đki tài khoản,Ghfksbbsks
2172,2017-07-28 03:16:02,,Phần mềm hữu ích và tiện lợi,5,False,Excellent,Huynguyenquang1996
2173,2017-07-28 00:29:16,,"Ứng dụng quá kém, nạp tiền điện thoại trừ tiền trong tài khoản ngân hàng nhưng k cộng tiền vào tài khoản điện thoại",1,False,Ứng dụng kém,Hfhjaahha
2174,2017-07-25 00:30:57,,Hình ảnh thì có quên mật khẩu tải về đéo có. Xàm lồn,1,False,Như lồn,Bánnsn
2175,2017-07-22 01:27:44,,Tốt,5,False,Tốt,Ngan9393
2176,2017-07-17 21:14:25,,K tìm đc chỗ đăng ký tài khoản ở đâu,5,False,Đăng ký mới ở đâu ? Sao k thấy,Thay người muốn nói
2177,2017-07-17 05:02:07,,Mỗi lần lên phiên bản mới ko bao giờ đăng nhập dc phải ra bank làm lại.Lên khắc phục vấn đề này cho phiên bản lần sau,1,False,Phiền Phức,Lam Ha abcxyz
2178,2017-07-13 08:55:10,,Tiện lợi và nhanh chóng,5,False,Phản hồi,trương kều
2179,2017-07-15 04:33:11,,Update xong đăng nhập không được,1,False,Update xong bây giờ đăng nhập không được,Risk-er
2180,2017-07-07 04:42:38,,Tốt,5,False,Hay,hungphay
2181,2017-07-11 12:31:56,,"Ngân hàng lớn mà có cái app Ko đáng 1 sao , học tập bidv đi",1,False,Quá chán,quốc thật
2182,2017-07-07 12:38:44,,Tạo tài khoản ở đâu???,1,False,Help me,shehdbejs
2183,2017-06-30 05:32:32,,"App rất tuyệt ạ, còn chần chừ gì mà không tải về dùng ngay và luôn :D",5,False,Ứng dụng thông minh,oanhonao
2184,2017-06-30 05:21:42,,App quá tuyệt vời!!!,5,False,Mr Duy.,Mr Duy.
2185,2017-06-30 00:42:45,,Ứng dụng rất thân thiện và hữu ích,5,False,Ứng dụng thân thiện,Khoa Sang Ngo
2186,2017-06-29 13:22:45,,J'apprécie cette app.C'est bien utile.,5,False,Bon,Chau.ntd
2187,2017-06-29 07:41:02,,Tôi đã sử dụng và thấy rất tiện ích !,5,False,Ipay no 1,Linh4993
2188,2017-06-29 05:44:41,,Tiện lợi quá,5,False,VietinBank ipay tải nhanh tay,Phung Long
2189,2017-06-28 02:59:08,,"App rất hữu ích,tiện lợi.😘",5,False,"Ứng dụng tiện lợi,nhanh chóng",Nhật Giao
2190,2017-06-28 19:34:12,,"Ai có thể cho em một lời giải thích không
Cái mật khẩu và tài khoản vietinbank ipay em đã đăng kí và sử dụng được 
Nhưng bây giờ không thể đăng nhập 
Và báo là sai tên đăng nhập và mật khẩu là sao 
Trước đó mình vẫn đăng nhập bằng tài khoản và mật khẩu như trước 
😔😔😔😔",1,False,Không thể đăng nhập tài khoản vietinbank ipay,Id: Cheryland
2191,2017-06-28 01:45:22,,Ứng dụng tiện và lợi! 👍,5,False,❤️ Love Vietinbank ❤️,Nguoidungkhotinh
2192,2017-06-27 23:40:35,,App tiện lợi nhanh gọn lắm an,5,False,IPAY,101 CMT8
2193,2017-06-26 15:38:05,,"Giao diện đẹp, dễ sử dụng mà vẫn đảm bảo an toàn. 5 sao cho VietinBank iPay!!!!",5,False,VietinBank iPay ❤️❤️❤️,huyenhmt
2194,2017-06-26 15:13:19,,Hoàn hảo không chỗ chê!!!,5,False,Thật tuyệt,Tứn Anh
2195,2017-06-26 14:53:12,,"1 ứng dụng quá tuyệt vời của Vietinbank!!! 1 tín đồ shopping online cho hay. Chỉ cần ngồi ở nhà order, đã có Vietinbank iPay lo :)). Book vé máy bay giá rẻ không lo hết chỗ, điện thoại không lo hết tiền với ứng dụng Vietinbank iPay. Mình còn có thể gửi tiết kiệm với lãi suất ưu đãi hơn so với ngoài quầy. Còn chần chừ gì nữa mà không sử dụng ứng dụng thông minh hiện đại này!!! 
Vote for Vietinbank iPay!!!",5,False,Vietinbank iPay!!! Awesome,Mainp2
2196,2017-06-26 14:34:13,,Ứng dụng dễ sử dụng và giao dịch nhanh chóng!,5,False,Vietinbank iPay,(--)21-33
2197,2017-06-26 14:31:20,,Vietinbank iPay thật tuyệt,5,False,Tuyệt voi,tâm pgd đăk đoa
2198,2017-06-26 13:29:01,,Toẹt vời ông mặt trờiiiii 😍😍😍💋💋💋,5,False,Vietinbank ipayyyy,Monkey junior bive
2199,2017-06-26 08:48:08,,Như lầm đầu biết yêu,5,False,Cảm giác ấy,Anhtuan24
2200,2017-06-26 08:45:07,,Tôi cảm thấy ipay thật tiện ích,5,False,i Pay thật tiện ích và hữu dụng,Lee Tấn
2201,2017-06-26 08:42:59,,Ứng dụng mở vân tay thật tuyệt vời và thanh toán săn vé máy bay thật nhanh chóng ! Đáng để thử và trải nghiệm,5,False,Xứng đáng 5 sao,Nguyễn Ý Vy CN9 PGD GV 368
2202,2017-06-26 08:39:13,,Dịch vụ thanh toán nhanh và cực kì tiện lợi.,5,False,Good,Trịnh Lê Anh
2203,2017-06-26 07:14:12,,Good,5,False,Ứng dụng tốt càng sd càng thêm tiện ích,luyen ha
2204,2017-06-25 16:35:41,,Trải nghiệm tuyệt vời ... tôi rất thích ứng dụng này,5,False,Trải nghiệm tuyệt vời ... tôi rất thích ứng dụng này,Samlee0301
2205,2017-06-23 15:53:07,,"Tuyệt vời ông mặt trời !!
Thích nhất là chức năng QR pay làm cho việc thanh toán, chuyển khoản và nhận chuyển khoản đơn giản không ngờ!!!",5,False,IPay VietinBank,770t
2206,2017-06-25 03:36:41,,"Tại sao gián đoạn liên tục vậy, ngân hàng để ý người dùng ipay có đc không.",1,False,Quá chán,Vuducan174
2207,2017-06-23 12:51:05,,"Vietinbank Ipay- Dịch vụ NHĐT đa tiện ích, công nghệ hiện đại, sản phẩm dịch vụ đa dạng,       đáp ứng được tất cả nhu cầu của khách hàng. Hướng đến ngân hàng hiện đại theo xu thế phát triển thế giới.",5,False,Dịch vụ NHĐT hiện đại,Hànn Wi
2208,2017-06-23 08:36:39,,Rất tốt,5,False,Ipay mobile,Fghijhg
2209,2017-06-23 07:16:58,,Good,5,False,Vietinbank,Lukent
2210,2017-06-23 07:13:20,,Ứng dụng rất hay,5,False,Tốt,hh1441993
2211,2017-06-23 03:14:38,,"Quá hay, rất nhiều dịch vụ hữu ích",5,False,Tuyệt vời,Tốt cực ý
2212,2017-06-23 03:14:18,,Rất tốt,5,False,Good,Bantiep2301
2213,2017-06-23 02:30:11,,"Ứng dụng rất hữu ích và dễ sử dụng. Được khách hàng đánh giá rất cao, hiện tại toi la tran thi thuy gdv phòng gd chiềng lề- vietinbank sơn la đang triển khai hướng dẫn khách hàng sử dụng rộng rãi và nhận được phản hồi rất tốt từ phía k.h.",5,False,Đánh giá ứng dụng ipay mobile,thuytt9
2214,2017-06-22 17:37:04,,"Dễ sử dụng, hình ảnh thân thiện, tiện ích, gần gũi, thuận tiện. Sử dụng mọi lúc mọi nơi",5,False,Vietinbank ipay no 1,Linhtk123!
2215,2017-06-22 13:55:38,,"Mình đã dùng app được hơn 4 năm, thấy tiện ích và tiết kiệm thời gian rất nhiều. Hiện mình rất thích tính năng đăng nhập bằng vân tay của app, giúp mình đăng nhập nhanh chóng để sử dụng dịch vụ mà không cần phải nhớ mật khẩu và tên đăng nhập .App nâng cấp thường xuyên để phục vụ tốt hơn với nhiều tính năng ưu việt hơn .Nói chung càng sử dụng dịch vụ, bạn sẽ càng hài lòng ^_^",5,False,App tiện ích cho mọi người!!!,thoantk
2216,2017-06-22 08:43:25,,"Sử dụng vietinbank ipay rất tiện lợi,thực hiện giao dịch mọi lúc mọi nơi, tiết kiệm thời gian và chi phí đi lại,chuyển tiển nhanh,thanh toán các loại hoá đơn,gửi tiết kiệm với lãi suất hấp dẫn...cần phát triển thêm phần khiếu nại trên ipay khi khách hàng chuyển tiền sai.",5,False,Nhân viên tâm huyết- nhất quyết thành công!,ipay vietinbank viet nam
2217,2017-06-22 07:45:48,,Từ ngày cập nhật hoàn thành ứng dụng chạy mượt và ổn định. Lại còn có nhiều ưu đãi hơn so với giao dịch tại quầy. Like,5,False,Ngon,Tung ATM 168
2218,2017-06-22 07:45:29,,"Đây là ứng dụng rất tuyệt vời, thuận tiện cho người dùng trong mọi trường hợp, đáp ứng hầu như tối đa nhu cầu của mọi đối tượng khách hàng. Vietinbank ipay là một bước đột phá về công nghệ cũng như sự ưu việt của Vietinbank. Tuy nhiên còn một số mảng chưa đáp ứng hết được nhu cầu khách hàng, ví dụ như gửi tiết kiệm tích luỹ online, vay cầm cố đối với thẻ tiết kiệm online, hoặc chuyển khoản 24/7. Hy vọng trong tương lai, Vietinbank ipay sẽ mang đến những trải nghiệm mới hiện đại hơn, đáp ứng được nhiều nhu cầu hơn nữa.
Trân trọng!",5,False,Tuyệt vời,Anh Dao Pham
2219,2017-06-22 07:15:25,,Apps mới này nhiều chức năng tiện lợi quá.5 sao cho vietinbank.,5,False,Apps ipay,Anh.lethitu
2220,2017-06-21 17:13:03,,Cho tôi biết mình đã làm gì để bạn không cho sử dụng các công việc này có vẻ như là người bạn không biết làm việc tại Ngân hàng Vietcombank.khi chiều tôi đã cập Nhật tên đăng nhập với mật khẩu của tôi vậy là sao nhỉ bây giờ tôi vào lạ thì bạn cho rằng sai tên đăng nhập và mật khẩu của tôi.bạn sem lại hệ thống hay năng lực bạn kém.,2,False,Xem lại các bước thực tế của mình,Han Dau
2221,2017-06-22 06:53:04,,"Rất nhiều tính năng vượt trội, tiện lợi, dễ dàng sử dụng, rất thích hợp cho những người không có nhiều thời gian ra ngân hàng giao dịch. Like!",5,False,Tốt,Anh Đào BK
2222,2017-06-22 02:21:50,,"Nhanh,gọn rẻ và quá tiện lợi",5,False,Vietinbank ipay No.1,NtG.Ar3s
2223,2017-05-26 14:12:52,,chuyển khoản ngoài hệ thống k có mục lựa chọn tài khoản bị mất phí. ứng dụng tệ,2,False,chuyển khoản,bshuwnsm
