,date,review,rating,isEdited,userName,title,developerResponse
5836,2020-02-03 13:37:34,"app khá ổn, chuyển tiền nhanhm thanh toán được nhiều loại hóa đơn",5,False,Bebon_bon,Tiện ích,
5837,2020-02-03 13:37:23,"chuyển khoản khác ngân hàng nhưng nhanh, phí ok, tra cứu lịch sử cũng tiện",5,False,Giang_malanh,Chuyển khoản nhanh,
5838,2020-02-03 13:37:10,Rất phù hợp với người bận rộn như t,5,False,Haingang_mail,Tiện lợi,
5839,2020-02-03 13:36:59,"từ khi dùng app hẹn lịch thanh toán học phí cho con thấy đúng tiện, không sợ bị trễ như lúc trước",5,False,Phanthanhhau_DN,Nhiều tính năng,
5840,2020-02-03 13:36:49,"đặt vé xe nhanh tiện,hơn cả nữa là cái chuyển khoản quá nhanh luôn nha",5,False,Boy_hanhan,nhiều tính năng,
5841,2020-02-03 13:36:38,"Xác thực bằng softotp tiện hơn nhiều, không phải nhập đi nhập lại như sms",5,False,Gidauanh_hp,Tiện ích,
5842,2020-02-03 13:36:27,"dành cho mấy đứa bận bịu như tui,h chỉ cần thanh toán trên app.toẹt vời..",5,False,Maihoa_galan,Tiện lợi,
5843,2020-02-03 13:36:12,"được phết, nhiều tính năng, dễ sử dụng, giao diện cũng ok",5,False,Loanthanh_tung,Nhanh chóng,
5844,2020-02-03 13:36:01,"Cứ lên này lqf nhiều tiênm ích lắm,chuyern khoản ngân hàng siu nhanh",5,False,Halongbay_like,tiện ích,
5845,2020-02-03 13:35:49,"toàn book phòng ksan bằng app này, nhiều nơi để lựa chọn và check giá",5,False,Boylanh_lung182,tiện lợi,
5846,2020-02-03 13:35:38,"Những app như vầy giúp cuộc sống dễ dàng hơn nhiều, vote ủng hộ nhé",5,False,Bebong_bom,nhanh gọn,
5847,2020-02-03 13:35:28,"thanh toán bằng qr pay nhanh gọn, duyệt",5,False,Giangho_datcam,tiện dụng,
5848,2020-02-03 13:35:17,"quá trời tính năng, thanh toán điện nước, học phí, nạp tiền điện thoại, đơn giản nhưng hữu dụng",5,False,NgocAnh_Pham,tiện lợi,
5849,2020-02-03 13:35:07,"t chuyển tiền bằng app bình thường mà, vote 5* app tiếp tục cải tiến nhé",5,False,de8Uek3z,tiện lợi,
5850,2020-02-03 13:34:56,"Thanh toán được cả học phí cho con, app được phết, giúp t khối việc",5,False,1928Hatome,Tiện,
5851,2020-01-29 04:21:36,"Tôi đã đăng ký dv nhưng quên mật khẩu, tôi ra ngân hàng làm lại mật khẩu mới nhưng lại không đăng nhập được vào ứng dụng bằng mật khẩu mới, cho tôi hỏi tại sao vậy?",5,False,lên thành luỹ,Giải đáp,
5852,2020-02-03 06:53:05,"Quá kém , ứng dụng chuyển tiền online mà chậm chạp đợi từ sáng đến tối còn không chuyển tiền được, quá tệ hại",1,False,trần trinh huy,Ứng dụng kém quá,
5853,2020-01-30 04:47:50,Ứng dụng ngân hàng tệ nhất từng sử dụng và phí cao.,1,False,Soldier-TV,Quá tệ,
5854,2020-01-29 14:39:10,"Muốn liên kết với các ứng dụng khác rất khó. Thi thoảng lỗi nhiều, muốn chuyển tiền cũng không được. Bất tiện",1,False,numo93,Kém,
5855,2020-01-28 17:28:00,Rất tôt,5,False,phạm tý,Tý phạm,
5856,2020-01-28 14:22:00,Không đổi sang tiếng Việt được,1,False,rinchimin,Ngôn ngữ,
5857,2020-01-24 13:38:58,Ứng dụng chã đau vào đau toàn lỗi,1,False,sơn suzuki,Quá yếu kém,
5858,2020-01-23 09:02:35,Như cl. Dcm bắt buộc phai dùng chứ ko xoá lâu rồi 🤬🤬🤬,1,False,hlizzzzz,Hliz,
5859,2020-01-23 05:56:35,Trừ tiền thì rất nhanh trong khi đặt vé hoặc trả góp vẫn ko thấy báo đã thanh toán ; không biết giao dịch có thành công không . Quá chân,1,False,thanhminh123,Haizzzz,
5860,2020-01-23 05:18:20,Chuyển tiền onl từ hôm trước mãi hôm sau vẫn chưa nhận được,1,False,luoanf,.,
5861,2020-01-23 02:58:12,Nên đuổi hết mấy thằng IT,1,False,kgifnfj74@,Rất tệ,
5862,2020-01-23 02:18:24,Không hiểu sao mật khẩu ứng dụng nhập đó giờ bình thường giờ lại báo nhập sai..!!,1,False,LongLong445,Mật khẩu,
5863,2020-01-22 08:27:34,Quá tệ,1,False,congtran60119,Lỗi quá trời,
5864,2020-01-22 01:52:52,"Tao cầu mong đám Agribank sập ngay lập tức. 10 ngày giao dịch thì 11 ngày lỗi. Hệ thống thì vớ vẩn, hạ tầng với làm app thì như trẻ con mới tập đi. Thôi, bỏ làm IT về nhà cày ruộng với nuôi gà đi!",1,False,Pantheon1205,10 ngày thì lỗi 11 ngày,
5865,2020-01-22 00:50:51,Đm lỗi hoài,1,False,dit me lu cho,App ngân hàng củ chuối đm,
5866,2020-01-22 00:49:08,lúc chuyển tiền thì chậm hay bị lỗi dán đoạn. chuyển xong thì số dư k thay đổi k kiểm soát được. cũng k biết có chuyển thành công k haizzz,1,False,kdhsjavha,Chán,
5867,2020-01-21 11:27:09,"App gì chuyển tiền lúc nào cũng báo kết nối tới hệ thống gián đoạn.. chuyển không được, lâu lâu mới chuyển đc 1 lần",1,False,Zeus0505,Phản hồi,
5868,2020-01-21 10:25:09,"Ứng dụng như lol chuyển khoản cũng k được
Nạp thẻ cũng dell được luôn gần hàng gì mà đầu tư cái ứng dụng như cc",1,False,hỳhnhj,1* t cũng dell cho,
5869,2020-01-21 10:20:12,lúc nào cũng bảo trì với dán đoạn thì chịu,1,False,kún calvin,mobile bank tệ nhất thế giới,
5870,2020-01-21 08:36:41,Trong tất cả các ứng dụng ngân hàng ứng dung ngân hàng này chán nhất suốt ngày lỗi,1,False,Tttug,T,
5871,2020-01-21 08:17:03,Éo hiểu sao càng ngày cái app này khó chịu moá có mỗi vẫn đề chuyển khoản thôi mak ngày nào cũng như ngày nào lúc chuyển đc luk thì lỗi tùm lum rồi ko biết jo nên sài nữa ko moẹ tức,1,True,dmmzz1,Giận điên người,"{'id': 11731194, 'body': 'Rất tiếc về sự bất tiện bạn đang gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2020-01-21T08:17:03Z'}"
5872,2020-01-21 05:10:02,Càng ngày càng thấy ứng dụng tệ. Tệ k có chỗ mà chê,1,False,DrChamTr,Tệ,
5873,2020-01-21 04:00:21,Ngân hàng nhà nước mà cái apps banking lỗi liên tục!,1,False,chloenguyen3007,Cái apps banking tệ nhất,
5874,2020-01-21 03:28:55,Tới gần tết mà kết nối bị gián đoạn k gd đc j hết.,1,False,ph0ng95,GIAO DỊCH,
5875,2020-01-21 01:39:11,"App như cạc vậy, chuyển tiền k được, liên kết các ứng dụng khác cũng báo lỗi",1,False,agri như L,App như cạc,
5876,2020-01-21 01:31:13,"Mới ra ngân hàng đăng ký tài khoản, bảo về có tin nhắn có gửi mã xác nhận qua điện thoại, chỉ việc tải ứng dụng về ròii nhập mã xác nhận đăng ký, vậy mà tải về chỉ coa mỗi ô ngập số điện thọai, mã đăng ký cái quần... bà nọii bực thiệt chứ",1,False,ngan69,Kém,
5877,2020-01-21 01:08:26,"Ngân hàng nhà nước làm cái app kém quá chừng, lỗi liên tục. Chán",1,False,mranhtuan9x,Quá tệ,
5878,2020-01-21 01:05:00,"1 tháng bảo trì, bận, lỗi khoảng 30 ngày
Chỉ có lúc trừ tiền dịch vụ là mượt",1,False,Tiến 13,Cáu,
5879,2020-01-20 13:30:26,"Liên tục gặp lỗi kết nối, chuyển đi ko đc chuyển vào cũng ko nổi.",1,False,Nsbsnsnsnd,Coi thường người sử dụng,
5880,2020-01-20 01:25:26,Dịch vụ E-mobile bankking ngày càng tệ. Chất lượng không được cải thiện hệ thông thường xuyên xảy ra lỗi khi giao dịch. Mỗi tháng hệ thống đều trừ phí dịch vụ nhưng tại sao hệ thống không được nâng cấp hoàn thiện.,4,False,nguyhuynhminhtoan,Nhận xét.,
5881,2020-01-20 09:47:32,"làm ra cái app chán không thể tả , thà đừng làm cho rồi.",1,False,hungvu74,thất vọng,
5882,2020-01-20 04:56:43,Quá chậm và lác,1,False,Themiiiiiiiiiiithe,Agribank là ứng dụng chậm và lác nhất trong các ứng dụng ngân hàng mình từng dùng,
5883,2020-01-20 04:22:47,Chưa có hãng ngân hàng nào tệ hơn agri đc nữa . Làm vc gỉ cũng chậm . Làm lỡ bao nhiêu vc 😡😡😡,1,False,ji tru,Chán,
5884,2020-01-20 04:19:35,Gián đoạn với máy chủ liên tục đến nổi khônng thể đăng nhập được.,1,False,TườngTrịnh,Tệ,
5885,2020-01-20 03:22:26,"Mobile banking của agribank là cái ứng dụng tồi tệ nhất trong tất cả các ngân hàng, giao dịch thường xuyên báo lỗi, hệ thống không nâng cấp để tình trạng lỗi kéo dài cũng không thèm khắc phục, không đáng xếp hạng 1 sao",1,False,daohuc1993,Ứng dụng tồi tệ,
5886,2020-01-20 02:48:49,Có cái app mà làm cũng éo ổn định được. Dẹp mẹ n ngân hàng luôn đi,1,False,hshdheuw,Làm ăn như cc,
5887,2020-01-17 16:22:02,thấy sao chứ cả nhà t dùng app bình thường có sao đâu,5,False,LaddyKiller88,hữu ích,
5888,2020-01-18 07:46:11,Tết nhất đem đi thanh toán vnpay mà toàn lỗi. Điên không chịu được. Nền tảng kỹ thuật quá kém.,1,False,"Listen, Smile & Adapt",Lúc cần nhất toàn đơ,
5889,2020-01-17 16:21:51,"Good, app giúp ích cho t rất nhiều",5,False,Cadilac_Obama,nhiều tiện ích,
5890,2020-01-17 16:21:41,có app ngồi nhà lướt mấy phát là xong cả đống hóa đơn,5,False,Fantom_Supercar,nhiều tính năng,
5891,2020-01-17 16:21:29,"Không biết mọi người thấy sao chứ t thấy app ok, chuyển tiền nhanh, giao dịch ổn mà",5,False,Thress_746,Chuyển khoản nhanh,
5892,2020-01-17 16:20:15,Tớ like mạnh cho app luôn nhé. Vote cho app nè^^,5,False,Morgana_huydiet,Good,
5893,2020-01-17 16:20:00,"app khá thú vị, nhiều tiện ích cho ng dùng chắc h xài app này miết luôn",5,False,Lux_zed883,Nhiều tiện ích,
5894,2020-01-17 16:19:49,"em thích ứng dụng này, tiện cho công việc của e lắm,nhất là chuyển khỏan nhanh,sẽ tiếp tục ủng hộ!",5,False,Yasuo_huyetkiem,chuyển khoản nhanh,
5895,2020-01-17 16:19:38,"tiện lợi nhỉ. cho 5*, dễ sử dụng,bổ ích cho ng sdụng",5,False,Veigar_bongdem,Bổ ích,
5896,2020-01-17 16:19:27,"ừm hứm, app này hay đấy chứ,đặt đc vé xem phim,thanh toán QR Pay,xác thực gdịch bằng softOTP ít nhầm lẫn hơn",5,False,Emlacobe_1998,Nhiều tiện ích,
5897,2020-01-17 16:19:15,"app đa tiện ích qáu đi chứ nhỉ!quá trời thứ mà app có thể làm dc,cho ngàn like",5,False,Alezibe_tre19,Nhiều tiện ích,
5898,2020-01-17 16:18:54,"Mê app này r,có nó làm cái j cũng nhanh,muốn đi đâu đặt vé máy bay vé xe j cũng có hết",5,False,Toante_csbvung1,Tiện,
5899,2020-01-17 16:18:41,"đánh giá 5 * nè, thấy rất tiện và dễ sử dụng",5,False,NhaTrang_colleght,Bổ ích,
5900,2020-01-17 16:18:30,"Rất cảm ơn app,nhờ app mà cv mk đỡ bận rộn hơn",5,False,Frank_Lampard77,Tốt,
5901,2020-01-17 16:18:16,"Rất tốt,dễ sử dụng,hỗ trợ người dùng cực chu đáo luôn",5,False,nguoiradi1992,Dễ sử dụng,
5902,2020-01-17 16:18:05,"de su dung,it biet may app nay ma h dung thay tien qua,lai don gian nua k rac roi nhu may app khac",5,False,Phanthitung_138,dễ sử dụng,
5903,2020-01-17 16:17:51,"good lắm nè, mấy bác có mà dùng Agri thì phải tải về mà dùng, cực tiện.",5,False,Chang_lihok,Good,
5904,2020-01-17 16:17:23,"Ứng dụng chạy mượt, dễ dùng,chuyển khoản nhanh,quá oke",5,False,truongspkt18,chuyển khoản nhanh,
5905,2020-01-17 16:16:46,"rất tiện lợi cho ng hay đi công tác như t đây, đặt vé máy bay hay vé tàu, nay chỉ ngồi văn phòng thôi cũng đặt dc vé",5,False,Saygoodbyeforyou,tiện lợi,
5906,2020-01-17 16:16:33,"5* cho app, mình ưng ý lắm, mọi phí đều thanh toán dc trên này, chẳng cần mất thời gian đến điểm giao dịch",5,False,Emhaychoanh,Nhanh,
5907,2020-01-17 08:50:44,Quá tệ. Ck luôn báo lỗi. Phần mềm mới lại k thể kt dc số tiền tiết kiệm. Các ngân hàng khác có phần mềm gửi tiết kiệm online luôn mà cái này k có. Lại k thể kt lại k gửi dc. Chắc bỏ k dùng quá,2,False,Hangnghiadan,Ngán,
5908,2020-01-17 14:31:28,"Chuyển khoản thì cứ báo lỗi lỗi cái lol ứng dụng có như như ko mất công đăng kí 
Ngân hàng như lol",1,False,ssashfd,Ngân hàng như lol,
5909,2020-01-17 13:10:23,"Ứng dụng lỗi liên tục, dùng một chút là kết nối gián đoạn, server bận, chẳng ra làm sao cả",1,False,asl.sabo,Ứng dụng lỗi liên tục,
5910,2020-01-17 13:02:21,Địt mẹ bọn ngu như chó. Dùng Vietcom Vietinbank mượt bao nhiêu thì bọn ngu này tù bấy nhiêu. Chuyển tiền cả buổi cũng ko xong,1,False,NamCaoo,Ngân hàng kém nhất VN,
5911,2020-01-17 12:43:54,chuyển tiền toàn bị lỗi,1,False,nguyên thị hạnh,ứng dụng chuyển tiền rút tiền toàn bị lỗi,
5912,2020-01-17 12:23:21,"Ứng dụng dùng như cái cc, ngu vcl. Lỗi liên miên.",1,False,Củ Chúi Lùn,Ứng dụng như cc,
5913,2020-01-17 11:54:48,Méo có sao nào thì đúng hơn. Ngân hàng agribak cái méo gì như qq. Nên đổi sang các ngân hàng khác dùng.=)),1,False,Kuna8,Như qq,
5914,2020-01-17 10:51:34,Đúng là đồ của nhà nước. Khi nào cũng bảo trì rồi lỗi hệ thống,1,False,Long Kin dr,Quá cùi bắp,
5915,2020-01-17 10:34:06,"1 sao là thấp nhất rồi, ví dụ mà có 0 sao thì cho cũng được! chưa bao giờ thấy 1 cái app nào khó chịu như này!Thôi goodbye,vì em mà bao người chuyển ngân hàng khác dùng",1,False,đang ninh,Quá kém,
5916,2020-01-17 07:36:20,Suốt ngày lỗi. Đ' làm ăn đc gì cả,1,False,carrotmango,App ngu loz,
5917,2020-01-17 07:12:15,Cập nhật lại app đi hoặc thay thế đội ngũ chịu trách nhiệm cho app này đi ! Quá dở,1,False,MT MA,Ứng dụng kém,
5918,2020-01-17 04:44:24,Dạo này ứng dụng thực sự quá lag lỗi nhiều ad lên xem lại đi,1,False,Danh toàn,Dạo này ứng dụng thực sự quá lag lỗi nhiều ad lên xem lại đi,
5919,2020-01-17 04:02:21,"Voi là lỗi, app như vậy dẹp mẹ luôn đi",1,False,sP ky anh,App như lol,
5920,2020-01-15 08:28:00,"App k cos j để chê,cảm ơn app vì quá tiện ích",5,False,Resort_0989112211,tiện ích,
5921,2020-01-17 03:30:42,Càng nâng cấp càng chán. Giờ còn k giao dịch được cái gì. Tiền thì báo k chuyển được nhưng vẫn trừ tiền. Giờ muốn chuyển khoản thì kêu gián đoạn.,1,False,Trangxiu245,Ngu,
5922,2020-01-17 02:37:50,Ứng dụng quá đểu nên xem lại,1,False,ko hài lòng 11,Ngu,
5923,2020-01-16 16:45:55,Lập một cái app như này mà cũng được gọi là    “Lập trình viên” sao ? Cả đống lỗi mà không biết khắc phục hay không thèm khắc phục vậy ? Hay do ngu quá nên không biết cách khắc phục ?,1,False,Khó như chó,Quá nhiều lỗi,
5924,2020-01-16 14:35:13,"Chuyển khoản lúc nào cũng báo hệ thống bận. Dịch vụ quá kém. Bắt buộc phải dùng thôi, chứ không thì cũng xoá lâu rồi.",1,False,Rdbullz,Dịch vụ kém,
5925,2020-01-16 13:23:03,Mang danh ngân hàng nhà nước nên muốn làm gì thì làm đây mà...chuyên giam tiền của khách hàng.chuyển liên ngân hàng từ hôm thứ 2 mà giờ vẫn chưa nhận đc...mà tài khoản đã bị trừ tiền...làm ăn như cái đầu buồi...chó agribank,1,False,xedap2012,Quá tệ,
5926,2020-01-16 12:51:12,Lỗi liên tục. Không chuyển khoản được. Ngân hàng lớn của nhà nước mà dịnh vụ quá tệ,1,False,Cảnh van,Tệ,
5927,2020-01-16 09:47:38,Càng ngày càng chậm và lỗi. Điên máu,1,False,DotMot,App quá cùi,
5928,2020-01-16 08:34:17,"Đang dùng thì lỗi, vậy mà cũng viet app làm gì",1,False,pqoindvyyy,Lổi liên tục,
5929,2020-01-16 04:04:56,Lỗi,2,False,yomer56650,Lỗi quá nhìu fít bớt đi,
5930,2020-01-16 02:04:36,"Ngân hàng lol, lỗi liên tục. Càng ngày ngân hàng ng ta càng cải thiện. Cái ngân hàng này càng ngày càng lỗi, càng ngày càng ngu.",1,False,Clearalls,Ngu,
5931,2020-01-15 10:43:26,Nhân viên ko thèm bắt máy reng xong dập máy luôn ko thì nghe tiếng tổng đài chơi cái ngân hàng mất dại nhất mà tôi từng thấy ko đáng đến 1 sao 0 sao cũng chưa xứng,1,False,10002038,Như l,
5932,2020-01-15 10:03:12,Suốt ngày lỗi,1,False,cua090,Ứng dụng quá chán,
5933,2020-01-15 08:27:47,"Tôi thích bản mới này, nhiều tính năng hơn, rất tiện",5,False,Vungtau_beach,nhiều tính năng,
5934,2020-01-15 08:27:36,app nay dc nek!tu gio chi can dat ve xen phim tren nay cho nhanh,5,False,Fanxipang_mou,tiện lợi,
5935,2020-01-15 08:27:09,"Cho 5 sao,dung rat tien!",5,False,ToiyeuVN928,Good,
5936,2020-01-15 08:22:46,"like cho app Agri nè, mãi mới tìm dc cái ứng dụng của ngân hàng ưng ý như vậy hihi",5,False,Faids1983,Tốt,
5937,2020-01-15 08:22:35,"Rất tiện lợi cho ng dùng,nhiều tính năng mà cũng dễ sử dụng nữa!",5,False,CheHue27hoang,hữu ích,
5938,2020-01-15 08:22:24,"app của Agribank đơn giản dễ dùng,lại có nhiều tính năng hữu ích",5,False,Vanlanyeuem,Bổ ích,
5939,2020-01-15 08:22:15,"app này công nhận dễ sử dụng thật,ai cũng dùng đc làm được nhiều thứ quá tiện lợi!",5,False,OrenDAlden,Dễ dùng,
5940,2020-01-15 08:22:02,"Nói chung cũng tốt,nhìu tính năng đáp ứng nhu cầu ng sudngj",5,False,NguoiconQT,nhiều tính năng,
5941,2020-01-15 08:21:50,"App giải qiyeets đc nhìu thứ,bấm vài cái là xong",5,False,Hemat1974,tiện ích,
5942,2020-01-14 16:39:02,"Mk rat thich app nay,de su dung lamm",5,False,vic_kychan,dễ dùng,
5943,2020-01-15 04:17:38,App gì vào giao dịch chuyển tiền toàn báo ko kết nối đc sever.,1,False,killangel74,Quá tệ,
5944,2020-01-15 02:40:39,Phần mềm ko biết ntn mình Ck mãi ko đc lúc nào cũng báo lỗi. Muốn Ck cho ai phải chuyển từ 5-7 lần mới đc. Thật ko hài lòng,2,False,van_ahh,Nhận xét,
5945,2020-01-14 16:38:43,"cho 5 * nè Agri ơi ^^ Giao diện mới dễ nhìn, đơn giản dễ sử dụng...",5,False,Oklagi_1998,Dẽ sử dụng,
5946,2020-01-14 16:38:21,Like agribank app nhé.cực tiện lợi,5,False,HaThiDung98,Tốt,
5947,2020-01-14 16:38:01,"thích Agribank, mãi ủng hộ nè, thích luôn cả app tiện dụng Agri tạo ra cho người dùng",5,False,Dr.Yangliu,tiện dụng,
5948,2020-01-14 16:37:43,"yeah, chuẩn thời đại công nghệ luôn, mọi thanh toán đều giải quyết online",5,False,Lanvadi_le821,tiện lợi,
5949,2020-01-14 16:26:53,"ko mất thời gian nhiều cho mấy cái bill nữa, lướt vài phút là giải quyết dc hết ngay. Very good!",5,False,Alibaba_40te,tiện lợi,
5950,2020-01-14 16:26:36,"tiết kiệm thời gian được rất nhiều nhờ app,cảm ơn nhiều ạ!",5,False,koqu7Eich,hữu ích,
5951,2020-01-14 16:26:26,"Rất nhanh và không rườm rà dễ sử dụng,phù hợp vs những ng ít rành công nghệ như mình",5,False,Giengloshizo,dễ sử dụng,
5952,2020-01-14 16:26:12,cho em phát biểu là nó rất ngon lành cành đào nè ^^,5,False,Beety1945,Good,
5953,2020-01-14 16:26:02,"thanh toán dc chục cái bill xíu là xong , thjk thật",5,False,QuynhtrocQn,nhanh gọn,
5954,2020-01-14 04:26:24,Mất thời gian. Giao dịch liên tục báo lỗi. Phí chuyển khoản quá cao.,1,False,Sever kem.,Sever quá kém.,
5955,2020-01-14 03:49:05,"Dùng như qq càng ngày càng ức chế, lỗi đủ các kiểu, bực mình",1,False,hoang van b,1*,
5956,2020-01-13 15:19:12,Chuyển tiền khó khăn ghê. Đúng chất phát triển nông thôn nông nghiệp ý,1,False,thao_nguyen.99,Muốn đổi thẻ,
5957,2020-01-13 12:07:57,"Ứng dụng óc chó, suốt ngày lỗi hệ thông ko làm vc đc , xoá mẹ ứng dụng điii",1,False,lỗiiiiiiiiiiiiiii,Lỗi,
5958,2020-01-13 11:13:25,Tao nói chứ t thấy chúng m không lên làm việc. Lười biếng. Làm láo thích ăn nóng,1,False,Thánh ngao,Bọn lười,
5959,2020-01-13 10:39:56,"Đăng nhập lúc được lúc không, lưc cần thì báo lỗ liên tục quác ức chế người dùng",1,False,Aleebonba,Quá tệ,
5960,2020-01-13 10:23:51,cho app hẳn 5 sao. rất thích ứng dụng này,5,False,ThuyChi_M4U,good,
5961,2020-01-13 10:25:02,Nhiều phản ánh như vậy tại sao Agribank k cải thiện E mobile vậy ???,1,False,Hqduy26,Quá chán,
5962,2020-01-13 10:23:39,"rất tuyệt, thanh toán bằng QR Pay ,nạp tiền đt rất tiện",5,False,vaefaiV0,nhiều tiện ích,
5963,2020-01-13 10:23:30,"thấy app update thêm nhều tính năg,có app nayf làm thứ j cungxnhanh!",5,False,Helen_Adams,nhiều tính năng,
5964,2020-01-13 10:23:21,"app dùng rất ok,mình thấy rất dễ sử dụng k rườm rà thao tác nhanh gọn lẹ",5,False,Mrs.HaDoan,dễ sử dụng,
5965,2020-01-13 10:23:11,các bạn sử dụng app này riết chắc lười thây giống mình luôn quá.hihi. vô cùng tiện ích,5,False,Loul1953,tiện ích,
5966,2020-01-13 10:23:01,"uầy ơi, tớ chỉ biết nói là quá tiệnn luôn nèk",5,False,PhahShee8u,Tiện ích,
5967,2020-01-13 10:22:51,"cái này mới nâng cấp phiên bản mới thì phải, có cả gửi tiền mừng cưới,đầy tháng luôn hehe",5,False,Cobemuaha19,Tiện lợi,
5968,2020-01-13 10:22:39,"rất tốt,nhất là ng nội trợ như mình đỡ mất tgian đóng điện,nước,chuyển khoản nhanh ưng lắm!",5,False,1992Youredut,Tiện ích,
5969,2020-01-13 10:22:29,Đặt vé tàu xe với máy bay rồi thêm cả gọi taxi nữa thì tiện nhỉ.,5,False,Dunglinhluckky,tiện ích,
5970,2020-01-13 10:22:15,Hôm trước đặt thử tàu đi Nha trang thấy tiện lắm. Cảm ơn Agri nhé,5,False,Thanhdai_gf47,tiện lợi,
5971,2020-01-11 10:37:22,"thích cái ứng dungj đa năng này, tất cả như nằm trog tầm tay,đặt vé máy bay nhju hãng quốc tế tha hồ lựa chọn",5,False,Thu Quynh87,Tiện dụng,
5972,2020-01-13 09:14:07,Ứng dụng suốt ngày lỗi quá tồi,1,False,Vinhkaka88,Tồi,
5973,2020-01-13 04:36:08,Cái j cũng xử lý không được. Cảm thấy k xử lý dc thì xoá dùm ứng dụng đi,1,False,nhận xét cũng khó khăn,Cùi bắp,
5974,2020-01-13 03:54:27,"Quá lag , quá lỗi không chịu fix",1,False,fancungsvv,Không hài lòng,
5975,2020-01-13 02:32:54,"Mọi người đừng dùng ngân hàng này , app dởm giao dịch cả ngày k được",1,False,best game auto,App toàn lỗi,
5976,2020-01-12 12:43:17,"Ngân hàng nhà nước mà lỗi hệ thống hoài, 
Muốn giao dịch rất khó, nhất là ngoài giờ hành chính, cần phải khắc phục ngay, 
Một khi người ta đã đăng ký dịch vụ để thực hiện các giao dịch cho tiện lợi và nhanh chóng, nhưng tình hình này chắc phải đổi ngân hàng.",1,True,bhekjegfifln hdkpwnciij kèoo,Có quá nhiều loại phí,"{'id': 11391671, 'body': 'Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2020-01-12T12:43:17Z'}"
5977,2020-01-12 07:44:16,"Càng cập nhật càng thấy lỗi, lỗi không đăng nhập được, lỗi kiểm tra thông tin tài khoản, lỗi thanh toán... không hiểu làm ăn kiểu gì, lúc nào trừ phí cũng cao mà dịch vụ thì tệ. Chuyển ngân hàng khác dùng cho tiện",1,False,nistuna,Lỗi quá nhiều,
5978,2020-01-12 02:02:34,Ngân hàng nhà nước mà gọi điện thoại CSKH 10 lần mà ko được? Chán giao dịch chuyển khoản trên app liên ngân hàng đến nay vẫn ko nhận được tiền...liên hệ cskh thì không được...éo muốn chửi thề nhưng mà thất sự dịch vụ qá tệ...công việc chuyển tiền gấp mà đến giờ thì ko nhận được....tôi khuyên các bạn nên chọn sử dụng dịch vụ của các ngân hàng khác đi là vừa !!!,1,False,Lành Nhỏ,Thôi chọn ngân hàng khác mà sử dụng thôi,
5979,2020-01-11 18:06:55,"Đã nhận dc thông báo chuyển tiền, số dư vẫn không thay đổi,  thế là treo tài khoản nguyên 1 ngày, cầm thẻ ra ATM rút tiền cũng báo lỗi luôn chán",1,False,MutMauCc,Thường xuyên bị treo tk,
5980,2020-01-11 10:37:11,"muốn đặt vé fim chỉ cần lên app duowc rồi,đặt đc ở HCM vs HN cũng ok rồi",5,False,AnhyeuLink,Tiện lợi,
5981,2020-01-11 10:37:02,"hay ghê á,duyệt cái app này à nha,đa tiện ích quá luôn đấy chứ",5,False,CoVanToeic,Good,
5982,2020-01-11 10:36:51,"ứng dụng rất hay và tiện ích,đặc biệt là thích chuyển khoản nhanh và dễ sử dụng",5,False,VoTong_danhmeo,chuyển khoản nhanh,
5983,2020-01-11 10:36:39,"Vote app 5* vì tiện ích, mình hay đi công tác nhiều nơi nên có app đặt vé tàu, máy bay với phòng khách sạn cũng tiện",5,False,AnhlaTuan1998,tiện ích,
5984,2020-01-11 10:36:29,có cái app Agri như kiểu bỏ hết mọi việc vào túi mình âyys,5,False,Fang_vaomom,tiện lợi,
5985,2020-01-11 10:36:17,"Tiện dụng!!nhà mình từ h là thanh toán điện,nước,học phí trên này hết,đặt vé xe cũng trên này luôn hihi",5,False,NhuNguyensg,tiện lợi,
5986,2020-01-11 10:36:07,có cả phòng khách sạn cũng đặt dc trên app luôn nè hihi,5,False,RachelleAdler,tiện lợi,
5987,2020-01-11 10:35:57,app của Agribank rất tiện ích nhiều tính năg bổ ích cho ng sử dụng,5,False,Taiem_Lingson,bổ ích,
5988,2020-01-11 10:35:48,"thich app nay r nha,app nang cap nhieu tien ich qua",5,False,Tientinh_song,tiện ích,
5989,2020-01-10 15:16:34,"sử dụng dễ dàng,làm cái gì cũng nhanh gọn lẹ mình rất thích<3<3",5,False,MargaretCReyes,dễ sử dụng,
5990,2020-01-11 07:16:21,"Quá kém, hay lỗi",1,False,hoangbg98,Kém,
5991,2020-01-11 06:02:15,"Quá tệ 
Chuyển từ hôm qua đến hôm nay vẫn báo hệ thống k thể gd vào lúc này",1,False,Phưnnnnn,Quá tệ,
5992,2020-01-11 05:23:38,Phần mềm ngày càng chán.. lỗi tới lỗi lui hoài chấc chuyển ngân hàng sài. Phí thu thì chẳng sai ngày nào dịch sài chán bỏ mẹ,1,False,hoàng 205,Càng ngày càng tệ,
