,date,review,rating,isEdited,userName,title,developerResponse
457,2022-06-10 14:49:19,chờ load rất lâu,1,False,Khalidphamvietnam,Rất chậm,
458,2022-06-10 14:37:25,chán,1,False,Gậbsvdjdn,vẫn k có thôgn báo số dư,
459,2022-06-10 13:38:50,App như qq,1,False,@dthu,App như qq,
460,2022-06-10 04:29:27,Lần đầu dùng app của bank mà thấy mượt và dễ sử dụng như vậy! Rất thích,5,False,rubby99,Thích 2.0,
461,2022-06-10 13:18:45,Vcl đăng kí nạp 300k xong nó khoá tài khoản,1,False,kttkkkkk,App như loll,
462,2022-06-10 10:54:02,"Lúc đầu app cho 16+ đăng kí được xong đợi nạp tiền xong khoá không báo trước gì cả 
Mong xem lại cách điều hành đi",1,False,He you've,App khoá tài khoản không báo trước,
463,2022-06-10 09:09:01,ngân hàng quốc tế mà lỗi app bảo trì không mở ra dùng được. làm ăn chán,1,False,ねこ033567,app kém,
464,2022-06-10 08:32:43,"Sử dụng quá phức tạ, giật lag rất khó chịu",1,False,duufjgig,"Sử dụng phức tạp, giật lag",
465,2022-06-10 08:20:05,lừa đảo,1,False,gdksjevwbaiesb d,nhận xét,
466,2022-06-10 08:15:20,"Tẩy chay app
Thà là ko cho người dưới 16+ đăng ký từ đầu đi , giờ ngta đăng ký rồi , tiền ở trong tài khoản rồi lại khoá tài khoản ngta , bắt ngta ra quầy giao dịch mới đc mở , ủa làm ăn gì mà vô trách nhiệm thế",1,False,Binnnnn2222,Tẩy chay app,
467,2022-06-10 08:14:17,App gì mà lag chuyển tiền mãi kh dc,1,False,huydiino,Nd,
468,2022-06-10 07:46:17,Sao mới đầu k để 18tuôi là app không cho đăng kí thành công đi cho đăng kí thành công xong cái khoá tài khoản tiền mấy trăm ngàn ở trỏng app này tính làm sao khùng vừa thôi,1,False,khánhnhuw,App xàm,
469,2022-06-10 07:45:48,App quá bịp luôn khoá acc không thông báo trước,1,False,TÔ HIYEENF DIỆP,Làm ăn quá chán,
470,2022-06-10 07:42:21,App như loz,1,False,bdbsjz. duidjdbtyt6,Như loz,
471,2022-06-10 07:26:36,Rất lag và còn khoá tài khoản không lý do gọi cskh không hỗ trợ,1,False,Phù Tùng,Ngân hàng kém chất lượng,
472,2022-06-10 07:18:18,Ngân hàng l,1,False,phantom7784,Ngân hàng như cái đầu buồiii,
473,2022-06-10 07:01:14,"Mấy thằng đăng kí chuẩn bị có giấy nợ đi là vừa,nó lấy đi vay nặng lãi đấy",1,False,phchg,App lừa đảo,
474,2022-06-10 05:29:12,Suốt ngày bị lỗi . Chán,1,False,tuilasiunhan,Lỗi,
475,2022-06-10 04:25:28,"Ứng dụng tốt, nhiều tính năng mới hay",5,False,Mr Bonus 9,Ứng dụng tốt,
476,2022-06-10 04:13:19,"Đã dùng cả 1.0 và 2.0, mong là 2.0 nhanh chóng hoàn thiện",5,False,Pipi2022,"App giao diện hiện đại, nhiều tính năng mới nhưng cần cải thiện performance hơn",
477,2022-06-10 04:12:42,"UI/UX hiện đại, đơn giản hoá, mang xu hướng tương lai tuy nhiên cần cải thiện sự ổn định về mặt hệ thống.",5,False,Vanh1209,Tốt nhưng cần cải thiện độ ổn định,
478,2022-06-10 04:08:26,"Giao diện tổng thể nhìn ổn. Nhiều tính năng mới tuy nhiên có vẻ ít khả dụng, còn hơi lổi",5,False,kebaothu99,Giao diện ổn,
479,2022-06-10 03:48:10,cdclmmmmm,1,False,mẽm,lừa đảo,
480,2022-06-10 01:19:05,Ứng dụng hay,5,False,djidodkdndndkkdkdi1,Thêm tính năng chuyển tiền từ MyVIB2.0 về ví momo,
481,2022-06-10 03:46:28,App lag đơ nhiều lỗi,1,False,quocanh.trhh,Quá nhiều lỗi,
482,2022-06-10 02:20:26,Tệ,1,False,hdhdudjcnch,Có cái ngày sinh cũng báo lỗi không xác nhận được,
483,2022-06-10 01:42:43,nạp thẻ báo thất bại mà vẫn trừ tiền :)) hài hước ghê,1,False,Anh admin,nạp thẻ,
484,2022-06-09 05:40:30,Hay,5,False,bi-a lôn,Nhâp mã giới thiệu 0337893954 nhận 300k,
485,2022-06-09 19:15:54,Còn nhiều lỗi mong nhà phát hành fixx lại,3,False,quangdz205,Lỗi,
486,2022-06-09 16:48:10,"Tôi còn chưa kịp nhớ đến tên đăng nhập vi đang định danh cccd.Không được chuyển luôn về màn hình chờ,giờ đăng kí cũng không được đăng nhập cũng không xong",1,False,toanhg2121,Lỗi,
487,2022-06-09 15:00:27,App báo lỗi liên tục,1,False,najw sbebe,Dịch vụ k tốt,"{'id': 32613375, 'body': 'najw sbebe, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:14:50Z'}"
488,2022-06-09 14:16:43,Mang tiếng 2.0 mà vào ck load lâu hơn bản cũ nhiều 😕,3,False,Balapbasun,Hiệu năng kém hơn bản cũ,
489,2022-06-09 13:57:42,"app cả tiếng k chuyển được tiền 
nó cứ xoay xoay khó gây chịu cho người dùng",1,False,ngô văn ân,App Lag,"{'id': 32613331, 'body': 'ngô văn ân, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:13:46Z'}"
490,2022-06-09 11:31:19,Ứng dụng quá lag rất bất tiện,1,False,ntkd090203,Mydiv2.0,"{'id': 32613314, 'body': 'ntkd090203, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:13:12Z'}"
491,2022-06-09 10:10:30,"Dịch vụ kém , xài tốn thời gian",1,False,VIB moi,Ngân hàng moi,"{'id': 32613307, 'body': 'VIB moi, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:12:55Z'}"
492,2022-06-09 06:33:39,App quá lỗi,1,False,ckiddndix ndn,Lỗi qá nhiều,"{'id': 32613344, 'body': 'ckiddndix ndn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:14:06Z'}"
493,2022-06-09 05:15:39,"Lỗi nhiều, chụp đi chụp lại rất bực",1,False,fbossnw7593,Kyc chục lần cũng ko đc,
494,2022-06-09 03:17:45,Toàn lỗi làm con mẹ gì,1,False,TCG.Lôi,Ứng dụng dỏm,"{'id': 32613290, 'body': 'TCG.Lôi, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:11:56Z'}"
495,2022-06-09 02:40:55,"cái 2.0 mà thua cái 1.0 cả vạn lần, dev có việc chán quá",1,False,tienlam2312,lag và lỗi,"{'id': 32613285, 'body': 'tienlam2312, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:11:35Z'}"
496,2022-06-09 02:34:45,App lừa đấy ae !!,1,False,Quoc 𝕥𝕙𝕒𝕟𝕙,App bjp,"{'id': 32613277, 'body': 'Quoc 𝕥𝕙𝕒𝕟𝕙, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:11:17Z'}"
497,2022-06-09 02:31:45,Cái chụp cccd đã rõ vậy mà không được ngân hàng làm ăn kiểu gì vậy,1,False,duybao1,Kém,"{'id': 32613271, 'body': 'duybao1, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:11:00Z'}"
498,2022-06-09 01:22:07,App như l,1,False,cùuwww,Tệ,"{'id': 32613263, 'body': 'cùuwww, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:10:40Z'}"
499,2022-06-08 16:37:57,"Nạp tiền vô, trong tài khoản trừ tiền rồi mà chưa nhận được trong app, làm ăn như lol",1,False,shsjkwka,sd,"{'id': 32613224, 'body': 'shsjkwka, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:09:38Z'}"
500,2022-06-08 12:21:10,"Luôn đồng hành cùng VIB, Tuyệt Với, Ngân hàng quá ok ạ",5,False,Ngọc HV,My VIB 2.0,
501,2022-06-08 16:06:36,Thanh toán thành công trừ tiền tài khoản r mà bảo ghi nợ nhưng ko chuyển là sao,1,False,vũ nguyễn bb,Bực,"{'id': 32613165, 'body': 'vũ nguyễn bb, ""Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. \nTrong trường hợp này, bạn vui lòng kiểm tra lại xem có đang gặp một số vấn đề sau: \n- Chuyển khoản vào giờ cao điểm, tình trạng quá tải cục bộ hệ thống xử lý giao dịch của ngân hàng\n- Nhập sai thông tin người thụ hưởng\n- Ngân hàng không liên kết\n- Chọn nhầm hình thức chuyển tiền\nBạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!""', 'modified': '2022-10-17T09:07:44Z'}"
502,2022-06-08 14:27:20,"app chậm, lag, chuyển tiền vào lịch sử k thấy đâu",1,False,yunhaii,a,"{'id': 32613140, 'body': 'yunhaii, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:07:12Z'}"
503,2022-06-08 14:07:18,Xoá app tải lại luôn nhưng vẫn còn đang nhập ở thiết bị khác thua,1,False,vurhap,Quá dở,"{'id': 32613089, 'body': 'vurhap, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:05:17Z'}"
504,2022-06-08 14:05:00,"Thực hiện đăng nhập, giao dịch chuyển tiền mà xử lý chậm, lỗi tùm lum tùm la thực sự rất khó chịu",2,False,abkfkk,Quá nhiều lỗi,
505,2022-06-08 13:29:36,"Mẹ lừa 200k của t=)) nạp vào xong k mất luôn, app cac",1,False,Mxbaksvqjvdiejd in s kb vư,App cut,"{'id': 32613069, 'body': 'Mxbaksvqjvdiejd in s kb vư, ""Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Về vấn đề tài khoản bị khóa, có thể bạn đang gặp một số trường hợp sau: \n- Theo quy định của Ngân hàng Nhà nước, tài khoản thanh toán được đăng ký theo hình thức trực tuyến chỉ áp dụng cho Khách hàng từ 18 tuổi trở lên.\n- Chương trình “MyVIB 2.0 Ngân hàng hơn cả số” và “MyVIB 2.0 Thêm bạn thêm vui” chỉ áp dụng cho khách hàng đăng ký tài khoản thanh toán theo hình thức trực tuyến - Digi.\n- Tại thời điểm đăng ký tài khoản thanh toán theo hình thức trực tuyến, bạn chưa đủ 18 tuổi.\nDo vậy, bạn cần đến Chi nhánh/Phòng giao dịch của VIB nơi gần nhất để xác thực thông tin trực tiếp. Sau khi hoàn tất thủ tục đăng ký, tài khoản của bạn sẽ được kích hoạt sang tài khoản thanh toán thông thường và đồng thời mở lại MyVIB 2.0. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!""', 'modified': '2022-10-17T09:06:10Z'}"
506,2022-06-08 08:05:16,Bảo trì nên k vô lm j dc,2,False,aiza shiba,Lỗi bảo trì,
507,2022-06-08 11:31:31,"Đã hoàn tất các thủ tục đăng kí theo hướng dẫn mà không nhận được đủ 150000 coins, ứng dụng như bịp",1,False,quân khương 2612,Lừa,"{'id': 32613063, 'body': 'quân khương 2612, ""Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, VIB thông tin đến bạn như sau: \n- Chương trình “MyVIB 2.0 Ngân hàng hơn cả số” và “MyVIB 2.0 Thêm bạn thêm vui” chỉ áp dụng cho khách hàng đăng ký tài khoản thanh toán theo hình thức trực tuyến - Digi.\n- Theo quy định của Ngân hàng Nhà nước, tài khoản thanh toán được đăng ký theo hình thức trực tuyến chỉ áp dụng cho Khách hàng từ 18 tuổi trở lên.\n- Tại thời điểm đăng ký tài khoản thanh toán theo hình thức trực tuyến, bạn chưa đủ 18 tuổi.\nDo vậy, theo thể lệ chương trình khuyến mãi, VIB sẽ huỷ bỏ và thu hồi phần ưu đãi đã được chi trả không chính xác vào tài khoản MyVIB Rewards của bạn.\nNếu còn thắc mắc, bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!""', 'modified': '2022-10-17T09:06:31Z'}"
508,2022-06-08 11:16:02,"App vớ vẩn, tặng coin ko dùng đc",1,False,hacker113456789,"App vớ vẩn, tặng coin ko dùng đc","{'id': 32613052, 'body': 'hacker113456789, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, vào một số thời điểm trong ngày khi nhu cầu giao dịch bằng Coin từ tài khoản MyVIB Rewards tăng cao, dịch vụ có thể tạm thời bị gián đoạn. Bạn vui lòng thử lại sau ít phút hoặc chọn tài khoản khác nếu bạn cần giao dịch gấp. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:06:54Z'}"
509,2022-06-08 08:39:35,"Ngân hàng quảng cáo đủ các giải trong ngoài nước, thế nhưng app ios từ version 1 đến 2.0 vẫn tệ như nhau về trải nghiệm. Mỗi khi dùng là 1 lần bực tức. Nên thay người phụ trách kỹ thuật mới.",1,False,Tinhcx,"App trải nghiệm tệ, chậm như rùa","{'id': 32613049, 'body': 'Tinhcx, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:04:15Z'}"
510,2022-06-08 06:30:11,"Ko bằng ứng dụng cũ, suốt ngày (cả ngày lẫn đêm) bảo trì, ko vào app vào để dùng đc",2,False,minhhanh183,Ko nên đổi sang My VIB 2.0,
511,2022-06-08 07:37:34,"Ứng dụng lỗi dẫn đến khách hàng không thể thanh toán tín dụng, trong khi đó vẫn phạt khách hàng khi thanh toán trễ, ứng dụng không hoàn thiện đã đưa vào sử dụng. Thất vọng về cái ngân hàng",1,False,Lê Trọng Hà,Phản hồi lỗi OTP khiến không thanh toán hay chuyển tiền được,"{'id': 32613039, 'body': 'Lê Trọng Hà, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:03:50Z'}"
512,2022-06-08 07:34:18,"App quá lag và hay lỗi, giới thiệu bạn bè toàn lỗi không nhận được xu nào, nên loại bỏ ra thỏi thị trường Việt Nam",1,False,dbsiisdb,App kém,"{'id': 32613033, 'body': 'dbsiisdb, ""Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, VIB thông tin đến bạn như sau: \n- Chương trình “MyVIB 2.0 Ngân hàng hơn cả số” và “MyVIB 2.0 Thêm bạn thêm vui” chỉ áp dụng cho khách hàng đăng ký tài khoản thanh toán theo hình thức trực tuyến - Digi.\n- Theo quy định của Ngân hàng Nhà nước, tài khoản thanh toán được đăng ký theo hình thức trực tuyến chỉ áp dụng cho Khách hàng từ 18 tuổi trở lên.\n- Tại thời điểm đăng ký tài khoản thanh toán theo hình thức trực tuyến, bạn chưa đủ 18 tuổi.\nDo vậy, theo thể lệ chương trình khuyến mãi, VIB sẽ huỷ bỏ và thu hồi phần ưu đãi đã được chi trả không chính xác vào tài khoản MyVIB Rewards của bạn.\nNếu còn thắc mắc, bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!""', 'modified': '2022-10-17T09:03:35Z'}"
513,2022-06-08 07:11:55,"App của 1 ngân hàng lớn mà chất lượng quá tệ, lag, lỗi tùm lum, ko chuyển được tiền, ko cấp lại được mật khẩu",1,False,@tệ,Ứng dụng siêu tệ,"{'id': 32613026, 'body': '@tệ, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:03:18Z'}"
514,2022-06-08 06:24:09,Hoạt động chậm và giao diện chưa đẹp,2,False,Riskytb,Hoạt động,
515,2022-06-08 03:28:53,Chuyen 200k vo text mua car dt..gio bao tri chua xong vaiiiiiii…,2,False,ten8989,Haizz,
516,2022-06-08 05:18:06,"Thường xuyên bị lỗi, bảo trì siêu lâu, mong ad khắc phục",1,False,WNhu0607,App lagg lắm ạ,"{'id': 32613021, 'body': 'WNhu0607, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:03:00Z'}"
517,2022-06-08 03:03:31,"App quá nhìu lỗi, giao diện xấu, rắc rối",1,False,Tyheoctk,Quá nhiều lỗi,"{'id': 32613015, 'body': 'Tyheoctk, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:02:46Z'}"
518,2022-06-08 03:02:30,"1 sao cho team phát triển.
App quá lởm, đẩy lên cho khách hàng dùng mà lỗi tùm lum.
Một bước cải lùi quá tệ hại!!!",1,False,hacung,quá tệ cả về UI và UX,"{'id': 32613005, 'body': 'hacung, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:02:31Z'}"
519,2022-06-08 02:26:50,App lỗi quá nhiều. Không thể quay lại bản cũ,1,False,303204,App lỗi,"{'id': 32612996, 'body': '303204, Chào bạn. Sau khi chuyển sang ứng dụng MyVIB 2.0, tài khoản Internet Banking và MyVIB 1.0 của bạn sẽ bị khóa và không thể tiếp tục sử dụng. VIB đã thông báo điều này trên Fanpage/Email... MyVIB 2.0 với các tính năng mới như Công nghệ thực tế tăng cường (AR), Giao dịch bằng giọng nói AI Voice Banking, Cộng đồng Friendzone sẽ mang đến cho bạn những trải nghiệm thú vị. Thông tin đến bạn!', 'modified': '2022-10-17T09:02:14Z'}"
520,2022-06-07 08:18:53,"cảm ơn , giờ lang mới kiếm dx vài trục nhờ vc này cảm ơn",5,False,Ad Ngáo Choá,cảm ơn vib đã cho mình kiếm thu nhập từ thu coin với nạp thẻ dt,
521,2022-06-08 02:07:01,"App lỗi cả ngày, xuống 1.0 cũng không được, gọi tổng đài bận suốt. Treo tiền cả 2 ngày ko giao dịch được gì",1,False,Dihyn,Tệ!!!!,"{'id': 32612992, 'body': 'Dihyn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:01:54Z'}"
522,2022-06-08 01:31:22,Đường truyền app kém quá cứ quay tròn mãi trong khi dùng wifi 5g hz. Cần cải thiện đường truyền,1,False,ụcv jeje,App lag,"{'id': 32612986, 'body': 'ụcv jeje, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:01:40Z'}"
523,2022-06-07 15:39:43,App rác nhất việt nam,1,False,Thảo 222,Đánh Giá App VN,"{'id': 32612982, 'body': 'Thảo 222, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:01:22Z'}"
524,2022-06-07 14:59:36,Lag,1,False,datvu972k3,Tối ưu tệ,"{'id': 32612959, 'body': 'datvu972k3, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:00:39Z'}"
525,2022-06-07 14:47:04,Đăng nhập mật khẩu chậm và lổi đăng nhập,4,False,Buch duyng,Bấm mật khẩu,
526,2022-06-07 14:11:37,App như quần què 2 ngày ko đăng nhập để ck và thanh toán dư nợ được.,1,False,Phi Lân,Lỗi không xác định,"{'id': 32612945, 'body': 'Phi Lân, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:00:56Z'}"
527,2022-06-07 14:08:03,"- quá nhiều công đoạn
- quá nhiều lỗi k xác định
- xử lý chậm
- tư duy kém
- mất thời gian
=> không nên dùng app này",1,False,baotranvan324421,App tệ,"{'id': 32612936, 'body': 'baotranvan324421, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T09:00:03Z'}"
528,2022-06-07 14:07:28,Muốn quay lại fb cũ quá fb này lag quá,1,False,ajaakbxbdjaka,Muốn quay lại fb cũ quá fb này lag quá,"{'id': 32612929, 'body': 'ajaakbxbdjaka, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-10-17T08:59:43Z'}"
529,2022-06-07 14:01:19,"Mua báo viết rầm rộ app 2.0 mà thật ra bên trong rỗng tuếch, app lỗi không vào được, mất luôn tính năng custom số tiền hoàn lại, quá tệ và thất vọng về VIB khá nhiều",1,False,Dungknight,Thiếu trách nhiệm,"{'id': 32612920, 'body': 'Dungknight, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-10-17T08:59:22Z'}"
530,2022-06-07 12:34:40,"Ko vào app dc , hay bị đứng và chậm",1,False,đào minh tấn,Quá nhìu lỗi,"{'id': 32612908, 'body': 'đào minh tấn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T08:59:09Z'}"
531,2022-06-07 11:40:21,Appp dõm thật,1,False,Hàomatris,Ht,"{'id': 32612893, 'body': 'Hàomatris, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-10-17T08:58:43Z'}"
